threshold,pathogen,best_combo,dms_f1,n_gt_positions
10,H3N2,H-score + SlidingTest(p=0.05),0.0426,52
10,H3N2,H-score + GradPeak(p=0.2),0.0583,52
10,H3N2,H-score + GradPeak(p=0.5),0.0632,52
10,H3N2,H-score + LocalContrast(z=1.0),0.1782,52
10,H3N2,H-score + LocalContrast(z=1.5),0.1905,52
10,H3N2,H-score + LocalContrast(z=2.0),0.1667,52
10,H3N2,"H-score + CUSUM(d=0.3,h=3.0)",0.0923,52
10,H3N2,"H-score + CUSUM(d=0.5,h=4.0)",0.0357,52
10,H3N2,"H-score + CUSUM(d=0.5,h=5.0)",0.0,52
10,H3N2,H-score + AdaptiveKnee,0.1864,52
10,H3N2,H-score + ScoreDBSCAN(ep=8),0.156,52
10,H3N2,H-score + ScoreDBSCAN(ep=15),0.1598,52
10,H3N2,H-score + Spectral(z=1.5),0.1622,52
10,H3N2,H-score + Spectral(z=2.0),0.1975,52
10,H3N2,H-score + Ensemble(v>=2),0.1869,52
10,H3N2,H-score + Ensemble(v>=3),0.1882,52
10,H3N2,H-score + AdaptWin(s=90),0.2194,52
10,H3N2,H-score + AdaptWin(s=85),0.1969,52
10,H3N2,H-score + FreqThresh(p=80),0.2112,52
10,H3N2,H-score + FreqThresh(p=85),0.209,52
10,H3N2,H-score + FreqThresh(p=90),0.1869,52
10,H3N2,H-score + FreqThresh(p=95),0.2,52
10,H3N2,"H-score + SWAN(w=10,k=1.0)",0.2874,52
10,H3N2,"H-score + SWAN(w=10,k=1.5)",0.1935,52
10,H3N2,"H-score + SWAN(w=10,k=2.0)",0.1651,52
10,H3N2,"H-score + SWAN(w=20,k=1.0)",0.3316,52
10,H3N2,"H-score + SWAN(w=20,k=1.5)",0.3462,52
10,H3N2,"H-score + SWAN(w=20,k=2.0)",0.1346,52
10,H3N2,"H-score + SWAN(w=50,k=1.0)",0.201,52
10,H3N2,"H-score + SWAN(w=50,k=1.5)",0.0571,52
10,H3N2,"H-score + SWAN(w=50,k=2.0)",0.069,52
10,H3N2,H-score + MutClust-Orig(g=10),0.1748,52
10,H3N2,E_only + Wavelet(t=1.0),0.3939,52
10,H3N2,E_only + Wavelet(t=1.5),0.4151,52
10,H3N2,E_only + Wavelet(t=2.0),0.2118,52
10,H3N2,E_only + KDE(p=75),0.0426,52
10,H3N2,E_only + KDE(p=80),0.0497,52
10,H3N2,E_only + KDE(p=85),0.0299,52
10,H3N2,E_only + SlidingTest(p=0.01),0.1,52
10,H3N2,E_only + SlidingTest(p=0.05),0.1429,52
10,H3N2,E_only + GradPeak(p=0.2),0.027,52
10,H3N2,E_only + GradPeak(p=0.5),0.0,52
10,H3N2,E_only + LocalContrast(z=1.0),0.1636,52
10,H3N2,E_only + LocalContrast(z=1.5),0.1702,52
10,H3N2,E_only + LocalContrast(z=2.0),0.1538,52
10,H3N2,"E_only + CUSUM(d=0.3,h=3.0)",0.0909,52
10,H3N2,"E_only + CUSUM(d=0.5,h=4.0)",0.0351,52
10,H3N2,"E_only + CUSUM(d=0.5,h=5.0)",0.0351,52
10,H3N2,E_only + AdaptiveKnee,0.1875,52
10,H3N2,E_only + ScoreDBSCAN(ep=8),0.1612,52
10,H3N2,E_only + ScoreDBSCAN(ep=15),0.157,52
10,H3N2,E_only + Spectral(z=1.5),0.1882,52
10,H3N2,E_only + Spectral(z=2.0),0.2029,52
10,H3N2,E_only + Bayes(prior=0.15),0.0364,52
10,H3N2,E_only + Ensemble(v>=2),0.1869,52
10,H3N2,E_only + Ensemble(v>=3),0.1667,52
10,H3N2,E_only + AdaptWin(s=90),0.2211,52
10,H3N2,E_only + AdaptWin(s=85),0.1901,52
10,H3N2,E_only + FreqThresh(p=80),0.1988,52
10,H3N2,E_only + FreqThresh(p=85),0.1791,52
10,H3N2,E_only + FreqThresh(p=90),0.1869,52
10,H3N2,E_only + FreqThresh(p=95),0.175,52
10,H3N2,"E_only + SWAN(w=10,k=1.0)",0.2261,52
10,H3N2,"E_only + SWAN(w=10,k=1.5)",0.125,52
10,H3N2,"E_only + SWAN(w=10,k=2.0)",0.1379,52
10,H3N2,"E_only + SWAN(w=20,k=1.0)",0.256,52
10,H3N2,"E_only + SWAN(w=20,k=1.5)",0.1782,52
10,H3N2,"E_only + SWAN(w=20,k=2.0)",0.1573,52
10,H3N2,"E_only + SWAN(w=50,k=1.0)",0.1515,52
10,H3N2,"E_only + SWAN(w=50,k=1.5)",0.1818,52
10,H3N2,"E_only + SWAN(w=50,k=2.0)",0.0659,52
10,H3N2,E_only + MutClust-Orig(g=10),0.1748,52
10,H3N2,P*E^2 + Wavelet(t=1.0),0.1913,52
10,H3N2,P*E^2 + Wavelet(t=1.5),0.1364,52
10,H3N2,P*E^2 + Wavelet(t=2.0),0.1143,52
10,H3N2,P*E^2 + KDE(p=75),0.0426,52
10,H3N2,P*E^2 + KDE(p=80),0.0497,52
10,H3N2,P*E^2 + KDE(p=85),0.0299,52
10,H3N2,P*E^2 + SlidingTest(p=0.01),0.175,52
10,H3N2,P*E^2 + SlidingTest(p=0.05),0.1565,52
10,H3N2,P*E^2 + GradPeak(p=0.2),0.0,52
10,H3N2,P*E^2 + GradPeak(p=0.5),0.0,52
10,H3N2,P*E^2 + LocalContrast(z=1.0),0.1505,52
10,H3N2,P*E^2 + LocalContrast(z=1.5),0.1364,52
10,H3N2,P*E^2 + LocalContrast(z=2.0),0.1446,52
10,H3N2,"P*E^2 + CUSUM(d=0.3,h=3.0)",0.0364,52
10,H3N2,"P*E^2 + CUSUM(d=0.5,h=4.0)",0.0364,52
10,H3N2,"P*E^2 + CUSUM(d=0.5,h=5.0)",0.0364,52
10,H3N2,P*E^2 + AdaptiveKnee,0.1882,52
10,H3N2,P*E^2 + ScoreDBSCAN(ep=8),0.1571,52
10,H3N2,P*E^2 + ScoreDBSCAN(ep=15),0.1547,52
10,H3N2,P*E^2 + Spectral(z=1.5),0.0571,52
10,H3N2,P*E^2 + Spectral(z=2.0),0.0308,52
10,H3N2,P*E^2 + Bayes(prior=0.1),0.0667,52
10,H3N2,P*E^2 + Bayes(prior=0.15),0.1867,52
10,H3N2,P*E^2 + Ensemble(v>=2),0.1724,52
10,H3N2,P*E^2 + Ensemble(v>=3),0.172,52
10,H3N2,P*E^2 + AdaptWin(s=90),0.193,52
10,H3N2,P*E^2 + AdaptWin(s=85),0.1965,52
10,H3N2,P*E^2 + FreqThresh(p=80),0.1988,52
10,H3N2,P*E^2 + FreqThresh(p=85),0.194,52
10,H3N2,P*E^2 + FreqThresh(p=90),0.1869,52
10,H3N2,P*E^2 + FreqThresh(p=95),0.2,52
10,H3N2,"P*E^2 + SWAN(w=10,k=1.0)",0.0635,52
10,H3N2,"P*E^2 + SWAN(w=10,k=1.5)",0.0678,52
10,H3N2,"P*E^2 + SWAN(w=10,k=2.0)",0.0678,52
10,H3N2,"P*E^2 + SWAN(w=20,k=1.0)",0.0645,52
10,H3N2,"P*E^2 + SWAN(w=20,k=1.5)",0.0645,52
10,H3N2,"P*E^2 + SWAN(w=20,k=2.0)",0.0656,52
10,H3N2,"P*E^2 + SWAN(w=50,k=1.0)",0.0822,52
10,H3N2,"P*E^2 + SWAN(w=50,k=1.5)",0.0882,52
10,H3N2,"P*E^2 + SWAN(w=50,k=2.0)",0.0714,52
10,H3N2,P*E^2 + MutClust-Orig(g=10),0.1778,52
10,H3N2,rank(P*E) + Wavelet(t=1.0),0.4425,52
10,H3N2,rank(P*E) + Wavelet(t=1.5),0.3846,52
10,H3N2,rank(P*E) + Wavelet(t=2.0),0.3261,52
10,H3N2,rank(P*E) + KDE(p=75),0.0319,52
10,H3N2,rank(P*E) + KDE(p=80),0.0373,52
10,H3N2,rank(P*E) + KDE(p=85),0.0299,52
10,H3N2,rank(P*E) + SlidingTest(p=0.01),0.1944,52
10,H3N2,rank(P*E) + SlidingTest(p=0.05),0.2167,52
10,H3N2,rank(P*E) + GradPeak(p=0.2),0.0476,52
10,H3N2,rank(P*E) + GradPeak(p=0.5),0.0,52
10,H3N2,rank(P*E) + LocalContrast(z=1.0),0.1875,52
10,H3N2,rank(P*E) + LocalContrast(z=1.5),0.0698,52
10,H3N2,rank(P*E) + LocalContrast(z=2.0),0.0351,52
10,H3N2,"rank(P*E) + CUSUM(d=0.3,h=3.0)",0.087,52
10,H3N2,"rank(P*E) + CUSUM(d=0.5,h=4.0)",0.0714,52
10,H3N2,"rank(P*E) + CUSUM(d=0.5,h=5.0)",0.0,52
10,H3N2,rank(P*E) + AdaptiveKnee,0.2493,52
10,H3N2,rank(P*E) + ScoreDBSCAN(ep=8),0.0619,52
10,H3N2,rank(P*E) + ScoreDBSCAN(ep=15),0.137,52
10,H3N2,rank(P*E) + Spectral(z=1.5),0.0971,52
10,H3N2,rank(P*E) + Spectral(z=2.0),0.0811,52
10,H3N2,rank(P*E) + Ensemble(v>=2),0.1739,52
10,H3N2,rank(P*E) + Ensemble(v>=3),0.1818,52
10,H3N2,rank(P*E) + AdaptWin(s=90),0.3077,52
10,H3N2,rank(P*E) + AdaptWin(s=85),0.2349,52
10,H3N2,rank(P*E) + FreqThresh(p=80),0.2112,52
10,H3N2,rank(P*E) + FreqThresh(p=85),0.209,52
10,H3N2,rank(P*E) + FreqThresh(p=90),0.1869,52
10,H3N2,rank(P*E) + FreqThresh(p=95),0.2,52
10,H3N2,"rank(P*E) + SWAN(w=10,k=1.0)",0.2712,52
10,H3N2,"rank(P*E) + SWAN(w=10,k=1.5)",0.2903,52
10,H3N2,"rank(P*E) + SWAN(w=10,k=2.0)",0.3357,52
10,H3N2,"rank(P*E) + SWAN(w=20,k=1.0)",0.2688,52
10,H3N2,"rank(P*E) + SWAN(w=20,k=1.5)",0.2679,52
10,H3N2,"rank(P*E) + SWAN(w=20,k=2.0)",0.3103,52
10,H3N2,"rank(P*E) + SWAN(w=50,k=1.0)",0.252,52
10,H3N2,"rank(P*E) + SWAN(w=50,k=1.5)",0.1704,52
10,H3N2,"rank(P*E) + SWAN(w=50,k=2.0)",0.1949,52
10,H3N2,rank(P*E) + MutClust-Orig(g=10),0.1748,52
20,H3N2,E*rare + Wavelet(t=1.0),0.2125,102
20,H3N2,E*rare + Wavelet(t=1.5),0.1818,102
20,H3N2,E*rare + Wavelet(t=2.0),0.1343,102
20,H3N2,E*rare + KDE(p=75),0.1092,102
20,H3N2,E*rare + KDE(p=80),0.0664,102
20,H3N2,E*rare + KDE(p=85),0.0761,102
20,H3N2,E*rare + SlidingTest(p=0.01),0.087,102
20,H3N2,E*rare + SlidingTest(p=0.05),0.1385,102
20,H3N2,E*rare + LocalContrast(z=1.0),0.1677,102
20,H3N2,E*rare + LocalContrast(z=1.5),0.1757,102
20,H3N2,E*rare + LocalContrast(z=2.0),0.1727,102
20,H3N2,"E*rare + CUSUM(d=0.3,h=3.0)",0.1197,102
20,H3N2,"E*rare + CUSUM(d=0.5,h=4.0)",0.0741,102
20,H3N2,"E*rare + CUSUM(d=0.5,h=5.0)",0.0561,102
20,H3N2,E*rare + AdaptiveKnee,0.1677,102
20,H3N2,E*rare + ScoreDBSCAN(ep=8),0.2801,102
20,H3N2,E*rare + ScoreDBSCAN(ep=15),0.2934,102
20,H3N2,E*rare + Spectral(z=1.5),0.1606,102
20,H3N2,E*rare + Spectral(z=2.0),0.1667,102
20,H3N2,E*rare + Bayes(prior=0.1),0.0734,102
20,H3N2,E*rare + Bayes(prior=0.15),0.156,102
20,H3N2,E*rare + Ensemble(v>=2),0.1863,102
20,H3N2,E*rare + Ensemble(v>=3),0.1711,102
20,H3N2,E*rare + AdaptWin(s=90),0.1939,102
20,H3N2,E*rare + AdaptWin(s=85),0.3942,102
20,H3N2,E*rare + FreqThresh(p=80),0.2654,102
20,H3N2,E*rare + FreqThresh(p=85),0.25,102
20,H3N2,E*rare + FreqThresh(p=90),0.1783,102
20,H3N2,E*rare + FreqThresh(p=95),0.1692,102
20,H3N2,"E*rare + SWAN(w=10,k=1.0)",0.1343,102
20,H3N2,"E*rare + SWAN(w=10,k=1.5)",0.1176,102
20,H3N2,"E*rare + SWAN(w=10,k=2.0)",0.1228,102
20,H3N2,"E*rare + SWAN(w=20,k=1.0)",0.1926,102
20,H3N2,"E*rare + SWAN(w=20,k=1.5)",0.1626,102
20,H3N2,"E*rare + SWAN(w=20,k=2.0)",0.0696,102
20,H3N2,"E*rare + SWAN(w=50,k=1.0)",0.163,102
20,H3N2,"E*rare + SWAN(w=50,k=1.5)",0.0781,102
20,H3N2,"E*rare + SWAN(w=50,k=2.0)",0.0721,102
20,H3N2,E*rare + MutClust-Orig(g=10),0.3819,102
20,H3N2,P*E*rare + Wavelet(t=1.0),0.25,102
20,H3N2,P*E*rare + Wavelet(t=1.5),0.1654,102
20,H3N2,P*E*rare + Wavelet(t=2.0),0.0984,102
20,H3N2,P*E*rare + KDE(p=75),0.084,102
20,H3N2,P*E*rare + KDE(p=80),0.0664,102
20,H3N2,P*E*rare + KDE(p=85),0.0652,102
20,H3N2,P*E*rare + SlidingTest(p=0.01),0.1385,102
20,H3N2,P*E*rare + SlidingTest(p=0.05),0.1528,102
20,H3N2,P*E*rare + LocalContrast(z=1.0),0.1733,102
20,H3N2,P*E*rare + LocalContrast(z=1.5),0.1806,102
20,H3N2,P*E*rare + LocalContrast(z=2.0),0.1571,102
20,H3N2,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.0566,102
20,H3N2,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.0381,102
20,H3N2,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.0381,102
20,H3N2,P*E*rare + AdaptiveKnee,0.1452,102
20,H3N2,P*E*rare + ScoreDBSCAN(ep=8),0.2857,102
20,H3N2,P*E*rare + ScoreDBSCAN(ep=15),0.2939,102
20,H3N2,P*E*rare + Spectral(z=1.5),0.1488,102
20,H3N2,P*E*rare + Spectral(z=2.0),0.1034,102
20,H3N2,P*E*rare + Bayes(prior=0.1),0.125,102
20,H3N2,P*E*rare + Bayes(prior=0.15),0.1429,102
20,H3N2,P*E*rare + Ensemble(v>=2),0.2048,102
20,H3N2,P*E*rare + Ensemble(v>=3),0.1948,102
20,H3N2,P*E*rare + AdaptWin(s=90),0.2013,102
20,H3N2,P*E*rare + AdaptWin(s=85),0.3128,102
20,H3N2,P*E*rare + FreqThresh(p=80),0.2749,102
20,H3N2,P*E*rare + FreqThresh(p=85),0.2391,102
20,H3N2,P*E*rare + FreqThresh(p=90),0.1911,102
20,H3N2,P*E*rare + FreqThresh(p=95),0.1385,102
20,H3N2,"P*E*rare + SWAN(w=10,k=1.0)",0.055,102
20,H3N2,"P*E*rare + SWAN(w=10,k=1.5)",0.055,102
20,H3N2,"P*E*rare + SWAN(w=10,k=2.0)",0.055,102
20,H3N2,"P*E*rare + SWAN(w=20,k=1.0)",0.0522,102
20,H3N2,"P*E*rare + SWAN(w=20,k=1.5)",0.036,102
20,H3N2,"P*E*rare + SWAN(w=20,k=2.0)",0.036,102
20,H3N2,"P*E*rare + SWAN(w=50,k=1.0)",0.0625,102
20,H3N2,"P*E*rare + SWAN(w=50,k=1.5)",0.0488,102
20,H3N2,"P*E*rare + SWAN(w=50,k=2.0)",0.0364,102
20,H3N2,P*E*rare + MutClust-Orig(g=10),0.1844,102
20,H3N2,minority_E + Wavelet(t=1.0),0.2917,102
20,H3N2,minority_E + Wavelet(t=1.5),0.1507,102
20,H3N2,minority_E + Wavelet(t=2.0),0.0333,102
20,H3N2,minority_E + KDE(p=75),0.1176,102
20,H3N2,minority_E + KDE(p=80),0.1137,102
20,H3N2,minority_E + KDE(p=85),0.0761,102
20,H3N2,minority_E + SlidingTest(p=0.01),0.0752,102
20,H3N2,minority_E + SlidingTest(p=0.05),0.0795,102
20,H3N2,minority_E + GradPeak(p=0.2),0.0,102
20,H3N2,minority_E + LocalContrast(z=1.0),0.1778,102
20,H3N2,minority_E + LocalContrast(z=1.5),0.186,102
20,H3N2,minority_E + LocalContrast(z=2.0),0.186,102
20,H3N2,"minority_E + CUSUM(d=0.3,h=3.0)",0.1639,102
20,H3N2,"minority_E + CUSUM(d=0.5,h=4.0)",0.1053,102
20,H3N2,"minority_E + CUSUM(d=0.5,h=5.0)",0.0185,102
20,H3N2,minority_E + AdaptiveKnee,0.1974,102
20,H3N2,minority_E + ScoreDBSCAN(ep=8),0.2932,102
20,H3N2,minority_E + ScoreDBSCAN(ep=15),0.2968,102
20,H3N2,minority_E + Spectral(z=1.5),0.1955,102
20,H3N2,minority_E + Spectral(z=2.0),0.1789,102
20,H3N2,minority_E + Bayes(prior=0.1),0.019,102
20,H3N2,minority_E + Bayes(prior=0.15),0.1774,102
20,H3N2,minority_E + Ensemble(v>=2),0.2166,102
20,H3N2,minority_E + Ensemble(v>=3),0.1832,102
20,H3N2,minority_E + AdaptWin(s=90),0.3318,102
20,H3N2,minority_E + AdaptWin(s=85),0.3255,102
20,H3N2,minority_E + FreqThresh(p=80),0.3602,102
20,H3N2,minority_E + FreqThresh(p=85),0.2609,102
20,H3N2,minority_E + FreqThresh(p=90),0.2166,102
20,H3N2,minority_E + FreqThresh(p=95),0.1846,102
20,H3N2,"minority_E + SWAN(w=10,k=1.0)",0.1986,102
20,H3N2,"minority_E + SWAN(w=10,k=1.5)",0.1385,102
20,H3N2,"minority_E + SWAN(w=10,k=2.0)",0.08,102
20,H3N2,"minority_E + SWAN(w=20,k=1.0)",0.1752,102
20,H3N2,"minority_E + SWAN(w=20,k=1.5)",0.1385,102
20,H3N2,"minority_E + SWAN(w=20,k=2.0)",0.08,102
20,H3N2,"minority_E + SWAN(w=50,k=1.0)",0.1528,102
20,H3N2,"minority_E + SWAN(w=50,k=1.5)",0.146,102
20,H3N2,"minority_E + SWAN(w=50,k=2.0)",0.0916,102
20,H3N2,minority_E + MutClust-Orig(g=10),0.3413,102
20,H3N2,P*minority_E + Wavelet(t=1.0),0.1183,102
20,H3N2,P*minority_E + Wavelet(t=1.5),0.0571,102
20,H3N2,P*minority_E + Wavelet(t=2.0),0.0472,102
20,H3N2,P*minority_E + KDE(p=75),0.1092,102
20,H3N2,P*minority_E + KDE(p=80),0.1137,102
20,H3N2,P*minority_E + KDE(p=85),0.0652,102
20,H3N2,P*minority_E + SlidingTest(p=0.01),0.0175,102
20,H3N2,P*minority_E + SlidingTest(p=0.05),0.12,102
20,H3N2,P*minority_E + LocalContrast(z=1.0),0.1778,102
20,H3N2,P*minority_E + LocalContrast(z=1.5),0.1679,102
20,H3N2,P*minority_E + LocalContrast(z=2.0),0.1563,102
20,H3N2,"P*minority_E + CUSUM(d=0.3,h=3.0)",0.1034,102
20,H3N2,"P*minority_E + CUSUM(d=0.5,h=4.0)",0.0541,102
20,H3N2,"P*minority_E + CUSUM(d=0.5,h=5.0)",0.0374,102
20,H3N2,P*minority_E + AdaptiveKnee,0.1818,102
20,H3N2,P*minority_E + ScoreDBSCAN(ep=8),0.2952,102
20,H3N2,P*minority_E + ScoreDBSCAN(ep=15),0.2918,102
20,H3N2,P*minority_E + Spectral(z=1.5),0.1818,102
20,H3N2,P*minority_E + Spectral(z=2.0),0.1732,102
20,H3N2,P*minority_E + Bayes(prior=0.1),0.1803,102
20,H3N2,P*minority_E + Bayes(prior=0.15),0.1905,102
20,H3N2,P*minority_E + Ensemble(v>=2),0.2166,102
20,H3N2,P*minority_E + Ensemble(v>=3),0.1791,102
20,H3N2,P*minority_E + AdaptWin(s=90),0.3349,102
20,H3N2,P*minority_E + AdaptWin(s=85),0.3183,102
20,H3N2,P*minority_E + FreqThresh(p=80),0.3602,102
20,H3N2,P*minority_E + FreqThresh(p=85),0.25,102
20,H3N2,P*minority_E + FreqThresh(p=90),0.2166,102
20,H3N2,P*minority_E + FreqThresh(p=95),0.1846,102
20,H3N2,"P*minority_E + SWAN(w=10,k=1.0)",0.1129,102
20,H3N2,"P*minority_E + SWAN(w=10,k=1.5)",0.082,102
20,H3N2,"P*minority_E + SWAN(w=10,k=2.0)",0.0508,102
20,H3N2,"P*minority_E + SWAN(w=20,k=1.0)",0.0976,102
20,H3N2,"P*minority_E + SWAN(w=20,k=1.5)",0.0661,102
20,H3N2,"P*minority_E + SWAN(w=20,k=2.0)",0.0171,102
20,H3N2,"P*minority_E + SWAN(w=50,k=1.0)",0.0945,102
20,H3N2,"P*minority_E + SWAN(w=50,k=1.5)",0.0488,102
20,H3N2,"P*minority_E + SWAN(w=50,k=2.0)",0.0492,102
20,H3N2,P*minority_E + MutClust-Orig(g=10),0.3413,102
20,H3N2,P*E + Wavelet(t=1.0),0.1829,102
20,H3N2,P*E + Wavelet(t=1.5),0.1343,102
20,H3N2,P*E + Wavelet(t=2.0),0.0826,102
20,H3N2,P*E + KDE(p=75),0.1092,102
20,H3N2,P*E + KDE(p=80),0.1137,102
20,H3N2,P*E + KDE(p=85),0.0652,102
20,H3N2,P*E + SlidingTest(p=0.01),0.0945,102
20,H3N2,P*E + SlidingTest(p=0.05),0.1678,102
20,H3N2,P*E + GradPeak(p=0.2),0.0,102
20,H3N2,P*E + GradPeak(p=0.5),0.0,102
20,H3N2,P*E + LocalContrast(z=1.0),0.1667,102
20,H3N2,P*E + LocalContrast(z=1.5),0.1765,102
20,H3N2,P*E + LocalContrast(z=2.0),0.1538,102
20,H3N2,"P*E + CUSUM(d=0.3,h=3.0)",0.0545,102
20,H3N2,"P*E + CUSUM(d=0.5,h=4.0)",0.0374,102
20,H3N2,"P*E + CUSUM(d=0.5,h=5.0)",0.0381,102
20,H3N2,P*E + AdaptiveKnee,0.1714,102
20,H3N2,P*E + ScoreDBSCAN(ep=8),0.2887,102
20,H3N2,P*E + ScoreDBSCAN(ep=15),0.2936,102
20,H3N2,P*E + Spectral(z=1.5),0.1719,102
20,H3N2,P*E + Spectral(z=2.0),0.0984,102
20,H3N2,P*E + Bayes(prior=0.1),0.0374,102
20,H3N2,P*E + Bayes(prior=0.15),0.1774,102
20,H3N2,P*E + Ensemble(v>=2),0.2138,102
20,H3N2,P*E + Ensemble(v>=3),0.169,102
20,H3N2,P*E + AdaptWin(s=90),0.4286,102
20,H3N2,P*E + AdaptWin(s=85),0.3195,102
20,H3N2,P*E + FreqThresh(p=80),0.2844,102
20,H3N2,P*E + FreqThresh(p=85),0.25,102
20,H3N2,P*E + FreqThresh(p=90),0.2166,102
20,H3N2,P*E + FreqThresh(p=95),0.1846,102
20,H3N2,"P*E + SWAN(w=10,k=1.0)",0.1212,102
20,H3N2,"P*E + SWAN(w=10,k=1.5)",0.0976,102
20,H3N2,"P*E + SWAN(w=10,k=2.0)",0.1017,102
20,H3N2,"P*E + SWAN(w=20,k=1.0)",0.1077,102
20,H3N2,"P*E + SWAN(w=20,k=1.5)",0.0656,102
20,H3N2,"P*E + SWAN(w=20,k=2.0)",0.0522,102
20,H3N2,"P*E + SWAN(w=50,k=1.0)",0.1014,102
20,H3N2,"P*E + SWAN(w=50,k=1.5)",0.1045,102
20,H3N2,"P*E + SWAN(w=50,k=2.0)",0.0342,102
20,H3N2,P*E + MutClust-Orig(g=10),0.3124,102
20,H3N2,H-score + Wavelet(t=1.0),0.3956,102
20,H3N2,H-score + Wavelet(t=1.5),0.3735,102
20,H3N2,H-score + Wavelet(t=2.0),0.2535,102
20,H3N2,H-score + KDE(p=75),0.1176,102
20,H3N2,H-score + KDE(p=80),0.1137,102
20,H3N2,H-score + KDE(p=85),0.087,102
20,H3N2,H-score + SlidingTest(p=0.01),0.0339,102
20,H3N2,H-score + SlidingTest(p=0.05),0.0694,102
20,H3N2,H-score + GradPeak(p=0.2),0.0915,102
20,H3N2,H-score + GradPeak(p=0.5),0.0828,102
20,H3N2,H-score + LocalContrast(z=1.0),0.1722,102
20,H3N2,H-score + LocalContrast(z=1.5),0.1791,102
20,H3N2,H-score + LocalContrast(z=2.0),0.1639,102
20,H3N2,"H-score + CUSUM(d=0.3,h=3.0)",0.087,102
20,H3N2,"H-score + CUSUM(d=0.5,h=4.0)",0.0189,102
20,H3N2,"H-score + CUSUM(d=0.5,h=5.0)",0.0,102
20,H3N2,H-score + AdaptiveKnee,0.2143,102
20,H3N2,H-score + ScoreDBSCAN(ep=8),0.2634,102
20,H3N2,H-score + ScoreDBSCAN(ep=15),0.2948,102
20,H3N2,H-score + Spectral(z=1.5),0.2112,102
20,H3N2,H-score + Spectral(z=2.0),0.1985,102
20,H3N2,H-score + Ensemble(v>=2),0.2166,102
20,H3N2,H-score + Ensemble(v>=3),0.1778,102
20,H3N2,H-score + AdaptWin(s=90),0.3394,102
20,H3N2,H-score + AdaptWin(s=85),0.3195,102
20,H3N2,H-score + FreqThresh(p=80),0.2844,102
20,H3N2,H-score + FreqThresh(p=85),0.25,102
20,H3N2,H-score + FreqThresh(p=90),0.2166,102
20,H3N2,H-score + FreqThresh(p=95),0.1846,102
20,H3N2,"H-score + SWAN(w=10,k=1.0)",0.3482,102
20,H3N2,"H-score + SWAN(w=10,k=1.5)",0.2414,102
20,H3N2,"H-score + SWAN(w=10,k=2.0)",0.2138,102
20,H3N2,"H-score + SWAN(w=20,k=1.0)",0.4051,102
20,H3N2,"H-score + SWAN(w=20,k=1.5)",0.3883,102
20,H3N2,"H-score + SWAN(w=20,k=2.0)",0.1299,102
20,H3N2,"H-score + SWAN(w=50,k=1.0)",0.278,102
20,H3N2,"H-score + SWAN(w=50,k=1.5)",0.1158,102
20,H3N2,"H-score + SWAN(w=50,k=2.0)",0.1205,102
20,H3N2,H-score + MutClust-Orig(g=10),0.3163,102
20,H3N2,E_only + Wavelet(t=1.0),0.3956,102
20,H3N2,E_only + Wavelet(t=1.5),0.359,102
20,H3N2,E_only + Wavelet(t=2.0),0.1926,102
20,H3N2,E_only + KDE(p=75),0.1176,102
20,H3N2,E_only + KDE(p=80),0.1043,102
20,H3N2,E_only + KDE(p=85),0.0652,102
20,H3N2,E_only + SlidingTest(p=0.01),0.0923,102
20,H3N2,E_only + SlidingTest(p=0.05),0.1622,102
20,H3N2,E_only + GradPeak(p=0.2),0.0484,102
20,H3N2,E_only + GradPeak(p=0.5),0.0183,102
20,H3N2,E_only + LocalContrast(z=1.0),0.175,102
20,H3N2,E_only + LocalContrast(z=1.5),0.1806,102
20,H3N2,E_only + LocalContrast(z=2.0),0.1563,102
20,H3N2,"E_only + CUSUM(d=0.3,h=3.0)",0.0862,102
20,H3N2,"E_only + CUSUM(d=0.5,h=4.0)",0.0374,102
20,H3N2,"E_only + CUSUM(d=0.5,h=5.0)",0.0374,102
20,H3N2,E_only + AdaptiveKnee,0.236,102
20,H3N2,E_only + ScoreDBSCAN(ep=8),0.279,102
20,H3N2,E_only + ScoreDBSCAN(ep=15),0.2838,102
20,H3N2,E_only + Spectral(z=1.5),0.1778,102
20,H3N2,E_only + Spectral(z=2.0),0.1513,102
20,H3N2,E_only + Bayes(prior=0.15),0.0381,102
20,H3N2,E_only + Ensemble(v>=2),0.1911,102
20,H3N2,E_only + Ensemble(v>=3),0.1642,102
20,H3N2,E_only + AdaptWin(s=90),0.3393,102
20,H3N2,E_only + AdaptWin(s=85),0.3071,102
20,H3N2,E_only + FreqThresh(p=80),0.2749,102
20,H3N2,E_only + FreqThresh(p=85),0.2283,102
20,H3N2,E_only + FreqThresh(p=90),0.1911,102
20,H3N2,E_only + FreqThresh(p=95),0.1692,102
20,H3N2,"E_only + SWAN(w=10,k=1.0)",0.2303,102
20,H3N2,"E_only + SWAN(w=10,k=1.5)",0.1507,102
20,H3N2,"E_only + SWAN(w=10,k=2.0)",0.1168,102
20,H3N2,"E_only + SWAN(w=20,k=1.0)",0.2629,102
20,H3N2,"E_only + SWAN(w=20,k=1.5)",0.1722,102
20,H3N2,"E_only + SWAN(w=20,k=2.0)",0.1295,102
20,H3N2,"E_only + SWAN(w=50,k=1.0)",0.1868,102
