pathogen,scoring,detector,family,n_detected,n_escape,n_overlap,enrichment,p_value
H3N2,stability_structural,"CUSUM(d=0.3,h=3.0)",CUSUM,21,29,4,3.5665,0.02088438842394794
H3N2,stability_structural,"CUSUM(d=0.5,h=4.0)",CUSUM,7,29,0,0.0,1.0
H3N2,stability_structural,"CUSUM(d=0.5,h=5.0)",CUSUM,6,29,1,3.1207,0.2817128091930258
H3N2,stability_structural,AdaptiveKnee,AdaptiveKnee,509,29,24,0.8829,0.9935964507689827
H3N2,stability_structural,ScoreDBSCAN(ep=8),ScoreDBSCAN,108,29,1,0.1734,0.9986724407476444
H3N2,stability_structural,ScoreDBSCAN(ep=15),ScoreDBSCAN,279,29,13,0.8725,0.8202901673687172
H3N2,stability_structural,Spectral(z=1.5),Spectral,39,29,8,3.8408,0.0004834736220624153
H3N2,stability_structural,Spectral(z=2.0),Spectral,24,29,7,5.4612,0.00010862236111473298
H3N2,stability_structural,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,stability_structural,Bayes(prior=0.15),Bayes,24,29,3,2.3405,0.13002006987425585
H3N2,stability_structural,AdaptWin(s=90),AdaptWin,71,29,11,2.9009,0.0004472973890050702
H3N2,stability_structural,AdaptWin(s=85),AdaptWin,114,29,15,2.4637,0.00016048667350361767
H3N2,stability_structural,FreqThresh(p=80),FreqThresh,77,29,10,2.4317,0.003837431616704077
H3N2,stability_structural,FreqThresh(p=85),FreqThresh,59,29,10,3.1736,0.0004185263852417889
H3N2,stability_structural,FreqThresh(p=90),FreqThresh,39,29,6,2.8806,0.01283349003403565
H3N2,stability_structural,FreqThresh(p=95),FreqThresh,20,29,3,2.8086,0.08452157914769713
H3N2,stability_structural,"SWAN(w=10,k=1.0)",SWAN,136,29,17,2.3405,7.785894260791349e-05
H3N2,stability_structural,"SWAN(w=10,k=1.5)",SWAN,105,29,13,2.3182,0.0011320418467440556
H3N2,stability_structural,"SWAN(w=10,k=2.0)",SWAN,82,29,10,2.2834,0.006239719340464247
H3N2,stability_structural,"SWAN(w=20,k=1.0)",SWAN,147,29,17,2.1654,0.00023366716947863993
H3N2,stability_structural,"SWAN(w=20,k=1.5)",SWAN,104,29,17,3.0607,1.3520059883711983e-06
H3N2,stability_structural,"SWAN(w=20,k=2.0)",SWAN,89,29,11,2.3142,0.0033976350550416236
H3N2,stability_structural,"SWAN(w=50,k=1.0)",SWAN,120,29,17,2.6526,1.232345396087162e-05
H3N2,stability_structural,"SWAN(w=50,k=1.5)",SWAN,115,29,17,2.7679,6.457100601377034e-06
H3N2,stability_structural,"SWAN(w=50,k=2.0)",SWAN,109,29,17,2.9203,2.823970070462988e-06
H3N2,stability_structural,MutClust-Orig(g=10),MutClust-Orig,0,29,0,0.0,1.0
H3N2,freq_with_indel,Wavelet(t=1.0),Wavelet,96,29,3,0.5851,0.9139377936621971
H3N2,freq_with_indel,Wavelet(t=1.5),Wavelet,61,29,1,0.307,0.9713926497918078
H3N2,freq_with_indel,Wavelet(t=2.0),Wavelet,24,29,0,0.0,1.0
H3N2,freq_with_indel,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,freq_with_indel,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,freq_with_indel,KDE(p=85),KDE,82,29,27,6.1653,3.415072224514865e-22
H3N2,freq_with_indel,SlidingTest(p=0.01),SlidingTest,47,29,12,4.7806,7.594721410072881e-07
H3N2,freq_with_indel,SlidingTest(p=0.05),SlidingTest,72,29,14,3.6408,2.4100215382183657e-06
H3N2,freq_with_indel,GradPeak(p=0.2),GradPeak,2,29,0,0.0,1.0
H3N2,freq_with_indel,GradPeak(p=0.5),GradPeak,0,29,0,0.0,1.0
H3N2,freq_with_indel,LocalContrast(z=1.0),LocalContrast,42,29,5,2.2291,0.06389204963170798
H3N2,freq_with_indel,LocalContrast(z=1.5),LocalContrast,32,29,4,2.3405,0.08303421512604381
H3N2,freq_with_indel,LocalContrast(z=2.0),LocalContrast,26,29,3,2.1605,0.15552980729221996
H3N2,freq_with_indel,"CUSUM(d=0.3,h=3.0)",CUSUM,17,29,4,4.4057,0.009656084432271634
H3N2,freq_with_indel,"CUSUM(d=0.5,h=4.0)",CUSUM,11,29,2,3.4044,0.11233274398191055
H3N2,freq_with_indel,"CUSUM(d=0.5,h=5.0)",CUSUM,9,29,2,4.1609,0.07854888499486878
H3N2,freq_with_indel,AdaptiveKnee,AdaptiveKnee,50,29,8,2.9959,0.002806421756530146
H3N2,freq_with_indel,ScoreDBSCAN(ep=8),ScoreDBSCAN,454,29,18,0.7424,0.99913058218188
H3N2,freq_with_indel,ScoreDBSCAN(ep=15),ScoreDBSCAN,481,29,20,0.7786,0.9993559543383068
H3N2,freq_with_indel,Spectral(z=1.5),Spectral,36,29,5,2.6006,0.035604480790414776
H3N2,freq_with_indel,Spectral(z=2.0),Spectral,27,29,4,2.7739,0.04887323951714042
H3N2,freq_with_indel,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,freq_with_indel,Bayes(prior=0.15),Bayes,5,29,1,3.7448,0.24078878456944577
H3N2,freq_with_indel,AdaptWin(s=90),AdaptWin,411,29,26,1.1845,0.04928157092610721
H3N2,freq_with_indel,AdaptWin(s=85),AdaptWin,460,29,26,1.0583,0.3266595771586127
H3N2,freq_with_indel,FreqThresh(p=80),FreqThresh,109,29,9,1.546,0.10429286155321896
H3N2,freq_with_indel,FreqThresh(p=85),FreqThresh,82,29,8,1.8267,0.055431296622770326
H3N2,freq_with_indel,FreqThresh(p=90),FreqThresh,55,29,8,2.7235,0.005279477499000276
H3N2,freq_with_indel,FreqThresh(p=95),FreqThresh,28,29,4,2.6749,0.054919178678809154
H3N2,freq_with_indel,"SWAN(w=10,k=1.0)",SWAN,47,29,8,3.1871,0.0018379701487532601
H3N2,freq_with_indel,"SWAN(w=10,k=1.5)",SWAN,37,29,6,3.0363,0.00987114639255354
H3N2,freq_with_indel,"SWAN(w=10,k=2.0)",SWAN,32,29,6,3.5108,0.004656569577620193
H3N2,freq_with_indel,"SWAN(w=20,k=1.0)",SWAN,49,29,8,3.057,0.0024469001259542662
H3N2,freq_with_indel,"SWAN(w=20,k=1.5)",SWAN,35,29,8,4.2798,0.00021424116724384404
H3N2,freq_with_indel,"SWAN(w=20,k=2.0)",SWAN,27,29,8,5.5479,2.706099094131255e-05
H3N2,freq_with_indel,"SWAN(w=50,k=1.0)",SWAN,46,29,8,3.2564,0.0015828388615400188
H3N2,freq_with_indel,"SWAN(w=50,k=1.5)",SWAN,46,29,8,3.2564,0.0015828388615400188
H3N2,freq_with_indel,"SWAN(w=50,k=2.0)",SWAN,32,29,8,4.681,0.00010685852966775068
H3N2,freq_with_indel,MutClust-Orig(g=10),MutClust-Orig,542,29,29,1.0018,0.9465930018416207
H3N2,entropy_with_indel,Wavelet(t=1.0),Wavelet,87,29,0,0.0,1.0
H3N2,entropy_with_indel,Wavelet(t=1.5),Wavelet,65,29,0,0.0,1.0
H3N2,entropy_with_indel,Wavelet(t=2.0),Wavelet,48,29,0,0.0,1.0
H3N2,entropy_with_indel,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,entropy_with_indel,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,entropy_with_indel,KDE(p=85),KDE,82,29,28,6.3936,2.9034826785184664e-24
H3N2,entropy_with_indel,SlidingTest(p=0.01),SlidingTest,49,29,9,3.4391,0.00047561186189815205
H3N2,entropy_with_indel,SlidingTest(p=0.05),SlidingTest,79,29,13,3.0812,4.978016011142956e-05
H3N2,entropy_with_indel,GradPeak(p=0.2),GradPeak,16,29,2,2.3405,0.20820090090678117
H3N2,entropy_with_indel,GradPeak(p=0.5),GradPeak,3,29,0,0.0,1.0
H3N2,entropy_with_indel,LocalContrast(z=1.0),LocalContrast,51,29,5,1.8357,0.12518259564451323
H3N2,entropy_with_indel,LocalContrast(z=1.5),LocalContrast,39,29,5,2.4005,0.04849119404994224
H3N2,entropy_with_indel,LocalContrast(z=2.0),LocalContrast,23,29,3,2.4423,0.11790770559841589
H3N2,entropy_with_indel,"CUSUM(d=0.3,h=3.0)",CUSUM,18,29,4,4.1609,0.011955536740528924
H3N2,entropy_with_indel,"CUSUM(d=0.5,h=4.0)",CUSUM,10,29,3,5.6172,0.012783978203415149
H3N2,entropy_with_indel,"CUSUM(d=0.5,h=5.0)",CUSUM,7,29,1,2.6749,0.32050299268167065
H3N2,entropy_with_indel,AdaptiveKnee,AdaptiveKnee,53,29,8,2.8263,0.004142026867799968
H3N2,entropy_with_indel,ScoreDBSCAN(ep=8),ScoreDBSCAN,422,29,17,0.7543,0.9953576485665522
H3N2,entropy_with_indel,ScoreDBSCAN(ep=15),ScoreDBSCAN,479,29,21,0.8209,0.9963117259032863
H3N2,entropy_with_indel,Spectral(z=1.5),Spectral,51,29,7,2.57,0.013138678103433653
H3N2,entropy_with_indel,Spectral(z=2.0),Spectral,33,29,4,2.2696,0.09102024620782442
H3N2,entropy_with_indel,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,entropy_with_indel,Bayes(prior=0.15),Bayes,0,29,0,0.0,1.0
H3N2,entropy_with_indel,AdaptWin(s=90),AdaptWin,411,29,26,1.1845,0.04928157092610721
H3N2,entropy_with_indel,AdaptWin(s=85),AdaptWin,453,29,26,1.0747,0.26127854381167676
H3N2,entropy_with_indel,FreqThresh(p=80),FreqThresh,109,29,9,1.546,0.10429286155321896
H3N2,entropy_with_indel,FreqThresh(p=85),FreqThresh,82,29,8,1.8267,0.055431296622770326
H3N2,entropy_with_indel,FreqThresh(p=90),FreqThresh,55,29,8,2.7235,0.005279477499000276
H3N2,entropy_with_indel,FreqThresh(p=95),FreqThresh,28,29,4,2.6749,0.054919178678809154
H3N2,entropy_with_indel,"SWAN(w=10,k=1.0)",SWAN,65,29,9,2.5926,0.004126135672863536
H3N2,entropy_with_indel,"SWAN(w=10,k=1.5)",SWAN,52,29,9,3.2407,0.0007640330554175601
H3N2,entropy_with_indel,"SWAN(w=10,k=2.0)",SWAN,46,29,7,2.8493,0.007346486577220969
H3N2,entropy_with_indel,"SWAN(w=20,k=1.0)",SWAN,65,29,9,2.5926,0.004126135672863536
H3N2,entropy_with_indel,"SWAN(w=20,k=1.5)",SWAN,62,29,9,2.718,0.002924223204483337
H3N2,entropy_with_indel,"SWAN(w=20,k=2.0)",SWAN,43,29,9,3.919,0.00016202997857984121
H3N2,entropy_with_indel,"SWAN(w=50,k=1.0)",SWAN,62,29,9,2.718,0.002924223204483337
H3N2,entropy_with_indel,"SWAN(w=50,k=1.5)",SWAN,54,29,9,3.1207,0.001026978475363099
H3N2,entropy_with_indel,"SWAN(w=50,k=2.0)",SWAN,54,29,9,3.1207,0.001026978475363099
H3N2,entropy_with_indel,MutClust-Orig(g=10),MutClust-Orig,542,29,29,1.0018,0.9465930018416207
H3N2,fubar,Wavelet(t=1.0),Wavelet,94,29,3,0.5976,0.9058537813672456
H3N2,fubar,Wavelet(t=1.5),Wavelet,49,29,0,0.0,1.0
H3N2,fubar,Wavelet(t=2.0),Wavelet,16,29,0,0.0,1.0
H3N2,fubar,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,fubar,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,fubar,KDE(p=85),KDE,82,29,29,6.622,1.1680553128212558e-26
H3N2,fubar,SlidingTest(p=0.01),SlidingTest,36,29,0,0.0,1.0
H3N2,fubar,SlidingTest(p=0.05),SlidingTest,69,29,3,0.8141,0.7390520852554407
H3N2,fubar,GradPeak(p=0.2),GradPeak,16,29,2,2.3405,0.20820090090678117
H3N2,fubar,GradPeak(p=0.5),GradPeak,1,29,0,0.0,1.0
H3N2,fubar,LocalContrast(z=1.0),LocalContrast,92,29,5,1.0176,0.5634728130854083
H3N2,fubar,LocalContrast(z=1.5),LocalContrast,60,29,1,0.3121,0.9695653080384211
H3N2,fubar,LocalContrast(z=2.0),LocalContrast,29,29,1,0.6457,0.8051378349701095
H3N2,fubar,"CUSUM(d=0.3,h=3.0)",CUSUM,21,29,1,0.8916,0.6911837258036342
H3N2,fubar,"CUSUM(d=0.5,h=4.0)",CUSUM,6,29,0,0.0,1.0
H3N2,fubar,"CUSUM(d=0.5,h=5.0)",CUSUM,5,29,0,0.0,1.0
H3N2,fubar,AdaptiveKnee,AdaptiveKnee,115,29,6,0.9769,0.6029543385664745
H3N2,fubar,ScoreDBSCAN(ep=8),ScoreDBSCAN,231,29,10,0.8106,0.863782801346535
H3N2,fubar,ScoreDBSCAN(ep=15),ScoreDBSCAN,417,29,23,1.0327,0.47340645003184023
H3N2,fubar,Spectral(z=1.5),Spectral,48,29,4,1.5603,0.24811979325059813
H3N2,fubar,Spectral(z=2.0),Spectral,37,29,3,1.5182,0.3157185342675617
H3N2,fubar,Bayes(prior=0.1),Bayes,0,29,0,0.0,1.0
H3N2,fubar,Bayes(prior=0.15),Bayes,18,29,0,0.0,1.0
H3N2,fubar,AdaptWin(s=90),AdaptWin,67,29,5,1.3973,0.2805377990392518
H3N2,fubar,AdaptWin(s=85),AdaptWin,158,29,10,1.1851,0.32047235973708194
H3N2,fubar,FreqThresh(p=80),FreqThresh,109,29,6,1.0307,0.5437222212486692
H3N2,fubar,FreqThresh(p=85),FreqThresh,82,29,5,1.1417,0.45196399795202
H3N2,fubar,FreqThresh(p=90),FreqThresh,55,29,5,1.7022,0.15921186600307016
H3N2,fubar,FreqThresh(p=95),FreqThresh,28,29,2,1.3374,0.4492193513975657
H3N2,fubar,"SWAN(w=10,k=1.0)",SWAN,120,29,10,1.5603,0.08180549013611925
H3N2,fubar,"SWAN(w=10,k=1.5)",SWAN,105,29,9,1.6049,0.08577587178720461
H3N2,fubar,"SWAN(w=10,k=2.0)",SWAN,71,29,3,0.7912,0.7576802635920977
H3N2,fubar,"SWAN(w=20,k=1.0)",SWAN,113,29,10,1.657,0.05712974587307828
H3N2,fubar,"SWAN(w=20,k=1.5)",SWAN,96,29,9,1.7554,0.05226135922495429
H3N2,fubar,"SWAN(w=20,k=2.0)",SWAN,71,29,7,1.846,0.07005985557831734
H3N2,fubar,"SWAN(w=50,k=1.0)",SWAN,118,29,11,1.7455,0.031119451086151443
H3N2,fubar,"SWAN(w=50,k=1.5)",SWAN,113,29,11,1.8227,0.022736094395120292
H3N2,fubar,"SWAN(w=50,k=2.0)",SWAN,111,29,11,1.8555,0.01991629266206936
H3N2,fubar,MutClust-Orig(g=10),MutClust-Orig,542,29,29,1.0018,0.9465930018416207
H3N2,fubar_pos_sel,Wavelet(t=1.0),Wavelet,66,29,18,5.1066,4.385338786588288e-11
H3N2,fubar_pos_sel,Wavelet(t=1.5),Wavelet,45,29,10,4.1609,3.468190180180602e-05
H3N2,fubar_pos_sel,Wavelet(t=2.0),Wavelet,29,29,9,5.8109,4.732555051122507e-06
H3N2,fubar_pos_sel,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,fubar_pos_sel,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,fubar_pos_sel,KDE(p=85),KDE,82,29,28,6.3936,2.9034826785184664e-24
H3N2,fubar_pos_sel,SlidingTest(p=0.01),SlidingTest,43,29,11,4.7899,2.5884168047833526e-06
H3N2,fubar_pos_sel,SlidingTest(p=0.05),SlidingTest,45,29,12,4.9931,4.453484503399734e-07
H3N2,fubar_pos_sel,GradPeak(p=0.2),GradPeak,12,29,1,1.5603,0.4860306109875434
H3N2,fubar_pos_sel,GradPeak(p=0.5),GradPeak,3,29,1,6.2414,0.15208159179150024
H3N2,fubar_pos_sel,LocalContrast(z=1.0),LocalContrast,28,29,1,0.6687,0.7935102572214123
H3N2,fubar_pos_sel,LocalContrast(z=1.5),LocalContrast,23,29,1,0.8141,0.7245746089381102
H3N2,fubar_pos_sel,LocalContrast(z=2.0),LocalContrast,20,29,1,0.9362,0.6730548352131591
H3N2,fubar_pos_sel,"CUSUM(d=0.3,h=3.0)",CUSUM,12,29,1,1.5603,0.4860306109875434
H3N2,fubar_pos_sel,"CUSUM(d=0.5,h=4.0)",CUSUM,7,29,0,0.0,1.0
H3N2,fubar_pos_sel,"CUSUM(d=0.5,h=5.0)",CUSUM,6,29,0,0.0,1.0
H3N2,fubar_pos_sel,AdaptiveKnee,AdaptiveKnee,41,29,5,2.2834,0.058475816273252414
H3N2,fubar_pos_sel,ScoreDBSCAN(ep=8),ScoreDBSCAN,3,29,0,0.0,1.0
H3N2,fubar_pos_sel,ScoreDBSCAN(ep=15),ScoreDBSCAN,13,29,2,2.8806,0.14919191536356075
H3N2,fubar_pos_sel,Spectral(z=1.5),Spectral,24,29,2,1.5603,0.37128857847987784
H3N2,fubar_pos_sel,Spectral(z=2.0),Spectral,20,29,2,1.8724,0.2899675714225171
H3N2,fubar_pos_sel,Bayes(prior=0.1),Bayes,17,29,2,2.2028,0.22847091790264726
H3N2,fubar_pos_sel,Bayes(prior=0.15),Bayes,30,29,3,1.8724,0.2107740649909857
H3N2,fubar_pos_sel,AdaptWin(s=90),AdaptWin,7,29,0,0.0,1.0
H3N2,fubar_pos_sel,AdaptWin(s=85),AdaptWin,10,29,2,3.7448,0.09499011169273215
H3N2,fubar_pos_sel,FreqThresh(p=80),FreqThresh,10,29,1,1.8724,0.42511950491173545
H3N2,fubar_pos_sel,FreqThresh(p=85),FreqThresh,8,29,1,2.3405,0.3572668233015055
H3N2,fubar_pos_sel,FreqThresh(p=90),FreqThresh,5,29,0,0.0,1.0
H3N2,fubar_pos_sel,FreqThresh(p=95),FreqThresh,3,29,0,0.0,1.0
H3N2,fubar_pos_sel,"SWAN(w=10,k=1.0)",SWAN,20,29,4,3.7448,0.01755527985489868
H3N2,fubar_pos_sel,"SWAN(w=10,k=1.5)",SWAN,12,29,3,4.681,0.021789207923277053
H3N2,fubar_pos_sel,"SWAN(w=10,k=2.0)",SWAN,12,29,3,4.681,0.021789207923277053
H3N2,fubar_pos_sel,"SWAN(w=20,k=1.0)",SWAN,24,29,5,3.9009,0.006346455689362859
H3N2,fubar_pos_sel,"SWAN(w=20,k=1.5)",SWAN,14,29,4,5.3498,0.004548004498028346
H3N2,fubar_pos_sel,"SWAN(w=20,k=2.0)",SWAN,14,29,4,5.3498,0.004548004498028346
H3N2,fubar_pos_sel,"SWAN(w=50,k=1.0)",SWAN,24,29,5,3.9009,0.006346455689362859
H3N2,fubar_pos_sel,"SWAN(w=50,k=1.5)",SWAN,21,29,5,4.4581,0.0034065684364393556
H3N2,fubar_pos_sel,"SWAN(w=50,k=2.0)",SWAN,21,29,5,4.4581,0.0034065684364393556
H3N2,fubar_pos_sel,MutClust-Orig(g=10),MutClust-Orig,34,29,5,2.7535,0.028365134705913776
H3N2,fubar_bf,Wavelet(t=1.0),Wavelet,69,29,20,5.4273,3.4665736934687165e-13
H3N2,fubar_bf,Wavelet(t=1.5),Wavelet,29,29,12,7.7479,1.3238676190613682e-09
H3N2,fubar_bf,Wavelet(t=2.0),Wavelet,18,29,9,9.3621,3.374550064745343e-08
H3N2,fubar_bf,KDE(p=75),KDE,136,29,29,3.9926,3.13367440258411e-19
H3N2,fubar_bf,KDE(p=80),KDE,109,29,29,4.9817,2.119133487095204e-22
H3N2,fubar_bf,KDE(p=85),KDE,82,29,26,5.9369,2.5319579526060954e-20
H3N2,fubar_bf,SlidingTest(p=0.01),SlidingTest,21,29,10,8.9163,8.680417791917104e-09
H3N2,fubar_bf,SlidingTest(p=0.05),SlidingTest,21,29,10,8.9163,8.680417791917104e-09
H3N2,fubar_bf,GradPeak(p=0.2),GradPeak,56,29,3,1.0031,0.5926931888985456
H3N2,fubar_bf,GradPeak(p=0.5),GradPeak,39,29,3,1.4403,0.34650078189863265
H3N2,fubar_bf,LocalContrast(z=1.0),LocalContrast,62,29,1,0.302,0.9731138389122177
H3N2,fubar_bf,LocalContrast(z=1.5),LocalContrast,48,29,1,0.3901,0.93666227097516
H3N2,fubar_bf,LocalContrast(z=2.0),LocalContrast,31,29,1,0.604,0.8265261010644773
H3N2,fubar_bf,"CUSUM(d=0.3,h=3.0)",CUSUM,2,29,0,0.0,1.0
H3N2,fubar_bf,"CUSUM(d=0.5,h=4.0)",CUSUM,1,29,0,0.0,1.0
H3N2,fubar_bf,"CUSUM(d=0.5,h=5.0)",CUSUM,1,29,0,0.0,1.0
H3N2,fubar_bf,AdaptiveKnee,AdaptiveKnee,14,29,0,0.0,1.0
H3N2,fubar_bf,ScoreDBSCAN(ep=8),ScoreDBSCAN,519,29,28,1.0102,0.6287114215201222
H3N2,fubar_bf,ScoreDBSCAN(ep=15),ScoreDBSCAN,534,29,29,1.0169,0.607893434410165
H3N2,fubar_bf,Spectral(z=1.5),Spectral,9,29,0,0.0,1.0
H3N2,fubar_bf,Spectral(z=2.0),Spectral,6,29,0,0.0,1.0
H3N2,fubar_bf,Bayes(prior=0.1),Bayes,3,29,0,0.0,1.0
H3N2,fubar_bf,Bayes(prior=0.15),Bayes,22,29,0,0.0,1.0
H3N2,fubar_bf,AdaptWin(s=90),AdaptWin,63,29,5,1.486,0.23748725306952692
H3N2,fubar_bf,AdaptWin(s=85),AdaptWin,103,29,5,0.9089,0.6735866897878972
H3N2,fubar_bf,FreqThresh(p=80),FreqThresh,109,29,6,1.0307,0.5437222212486692
H3N2,fubar_bf,FreqThresh(p=85),FreqThresh,82,29,5,1.1417,0.45196399795202
H3N2,fubar_bf,FreqThresh(p=90),FreqThresh,55,29,5,1.7022,0.15921186600307016
H3N2,fubar_bf,FreqThresh(p=95),FreqThresh,28,29,2,1.3374,0.4492193513975657
H3N2,fubar_bf,"SWAN(w=10,k=1.0)",SWAN,12,29,3,4.681,0.021789207923277053
H3N2,fubar_bf,"SWAN(w=10,k=1.5)",SWAN,6,29,3,9.3621,0.0024665235262442404
H3N2,fubar_bf,"SWAN(w=10,k=2.0)",SWAN,6,29,3,9.3621,0.0024665235262442404
H3N2,fubar_bf,"SWAN(w=20,k=1.0)",SWAN,11,29,4,6.8088,0.0016792097020439914
H3N2,fubar_bf,"SWAN(w=20,k=1.5)",SWAN,11,29,4,6.8088,0.0016792097020439914
H3N2,fubar_bf,"SWAN(w=20,k=2.0)",SWAN,11,29,4,6.8088,0.0016792097020439914
H3N2,fubar_bf,"SWAN(w=50,k=1.0)",SWAN,23,29,5,4.0705,0.005219574377150201
H3N2,fubar_bf,"SWAN(w=50,k=1.5)",SWAN,23,29,5,4.0705,0.005219574377150201
H3N2,fubar_bf,"SWAN(w=50,k=2.0)",SWAN,23,29,5,4.0705,0.005219574377150201
H3N2,fubar_bf,MutClust-Orig(g=10),MutClust-Orig,542,29,29,1.0018,0.9465930018416207
HIV-1,freq,Wavelet(t=1.0),Wavelet,94,45,29,3.0851,1.7593154093298056e-11
HIV-1,freq,Wavelet(t=1.5),Wavelet,32,45,23,7.1875,3.1602957833854608e-19
HIV-1,freq,Wavelet(t=2.0),Wavelet,25,45,16,6.4,7.101828884178431e-12
HIV-1,freq,KDE(p=75),KDE,113,45,16,1.4159,0.06723069864505841
HIV-1,freq,KDE(p=80),KDE,90,45,11,1.2222,0.271132926043649
HIV-1,freq,KDE(p=85),KDE,68,45,5,0.7353,0.8441938817001376
HIV-1,freq,SlidingTest(p=0.01),SlidingTest,122,45,35,2.8689,7.960985838386638e-14
HIV-1,freq,SlidingTest(p=0.05),SlidingTest,189,45,36,1.9048,5.0448043369512214e-08
HIV-1,freq,GradPeak(p=0.2),GradPeak,7,45,0,0.0,1.0
HIV-1,freq,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,freq,LocalContrast(z=1.0),LocalContrast,58,45,3,0.5172,0.9498053801834633
HIV-1,freq,LocalContrast(z=1.5),LocalContrast,34,45,1,0.2941,0.9759708933168455
HIV-1,freq,LocalContrast(z=2.0),LocalContrast,15,45,1,0.6667,0.7994991796101372
HIV-1,freq,"CUSUM(d=0.3,h=3.0)",CUSUM,25,45,8,3.2,0.001582481157497283
HIV-1,freq,"CUSUM(d=0.5,h=4.0)",CUSUM,11,45,4,3.6364,0.01713150850863329
HIV-1,freq,"CUSUM(d=0.5,h=5.0)",CUSUM,8,45,4,5.0,0.004560936755653721
HIV-1,freq,AdaptiveKnee,AdaptiveKnee,291,45,42,1.4433,3.3374170663562065e-06
HIV-1,freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,268,45,21,0.7836,0.9773455233915006
HIV-1,freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,356,45,37,1.0393,0.37443960707097146
HIV-1,freq,Spectral(z=1.5),Spectral,32,45,3,0.9375,0.6422228803699483
HIV-1,freq,Spectral(z=2.0),Spectral,18,45,1,0.5556,0.8556239335909079
HIV-1,freq,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,freq,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,freq,AdaptWin(s=90),AdaptWin,216,45,43,1.9907,5.948709638544993e-13
HIV-1,freq,AdaptWin(s=85),AdaptWin,322,45,45,1.3975,1.1121102441974602e-07
HIV-1,freq,FreqThresh(p=80),FreqThresh,91,45,28,3.0769,6.14753588179852e-11
HIV-1,freq,FreqThresh(p=85),FreqThresh,68,45,25,3.6765,1.4821967590851724e-11
HIV-1,freq,FreqThresh(p=90),FreqThresh,46,45,18,3.913,1.3152529695012444e-08
HIV-1,freq,FreqThresh(p=95),FreqThresh,32,45,14,4.375,1.7158540540977868e-07
HIV-1,freq,"SWAN(w=10,k=1.0)",SWAN,234,45,40,1.7094,4.119548841134236e-08
HIV-1,freq,"SWAN(w=10,k=1.5)",SWAN,200,45,39,1.95,8.453372170009218e-10
HIV-1,freq,"SWAN(w=10,k=2.0)",SWAN,147,45,39,2.6531,3.244961181201432e-15
HIV-1,freq,"SWAN(w=20,k=1.0)",SWAN,271,45,42,1.5498,1.8427615465238486e-07
HIV-1,freq,"SWAN(w=20,k=1.5)",SWAN,261,45,42,1.6092,3.872329058084069e-08
HIV-1,freq,"SWAN(w=20,k=2.0)",SWAN,200,45,39,1.95,8.453372170009218e-10
HIV-1,freq,"SWAN(w=50,k=1.0)",SWAN,283,45,42,1.4841,1.0842570602840303e-06
HIV-1,freq,"SWAN(w=50,k=1.5)",SWAN,283,45,42,1.4841,1.0842570602840303e-06
HIV-1,freq,"SWAN(w=50,k=2.0)",SWAN,265,45,42,1.5849,7.295498363087419e-08
HIV-1,freq,MutClust-Orig(g=10),MutClust-Orig,444,45,45,1.0135,0.5294593106889125
HIV-1,entropy,Wavelet(t=1.0),Wavelet,99,45,28,2.8283,6.80699795722266e-10
HIV-1,entropy,Wavelet(t=1.5),Wavelet,48,45,22,4.5833,2.218235051160555e-12
HIV-1,entropy,Wavelet(t=2.0),Wavelet,22,45,13,5.9091,4.585007651564662e-09
HIV-1,entropy,KDE(p=75),KDE,113,45,5,0.4425,0.9959780951035251
HIV-1,entropy,KDE(p=80),KDE,90,45,0,0.0,1.0
HIV-1,entropy,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,entropy,SlidingTest(p=0.01),SlidingTest,157,45,33,2.1019,3.304530047091343e-08
HIV-1,entropy,SlidingTest(p=0.05),SlidingTest,243,45,37,1.5226,3.236196902282579e-05
HIV-1,entropy,GradPeak(p=0.2),GradPeak,28,45,4,1.4286,0.3030823193671964
HIV-1,entropy,GradPeak(p=0.5),GradPeak,10,45,1,1.0,0.6552322019082857
HIV-1,entropy,LocalContrast(z=1.0),LocalContrast,62,45,7,1.129,0.4284346267363507
HIV-1,entropy,LocalContrast(z=1.5),LocalContrast,28,45,3,1.0714,0.5462953941344236
