pathogen,fraction,n_sequences,repeat,score,detector,mcc
RSV,1.0,5070,0,H-score,KDE(p=80),-0.0971
RSV,1.0,5070,0,E_only,Wavelet(t=1.5),-0.0197
RSV,1.0,5070,0,E_only,FreqThresh(p=85),0.0582
RSV,1.0,5070,0,E_only,KDE(p=80),-0.0971
RSV,1.0,5070,1,E*rare,Wavelet(t=1.5),-0.009
RSV,1.0,5070,1,E*rare,FreqThresh(p=85),-0.0109
RSV,1.0,5070,1,E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,1,P*E*rare,Wavelet(t=1.5),-0.0152
RSV,1.0,5070,1,P*E*rare,FreqThresh(p=85),0.0582
RSV,1.0,5070,1,P*E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,1,P*E,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,1,P*E,FreqThresh(p=85),0.0582
RSV,1.0,5070,1,P*E,KDE(p=80),-0.096
RSV,1.0,5070,1,H-score,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,1,H-score,FreqThresh(p=85),0.0582
RSV,1.0,5070,1,H-score,KDE(p=80),-0.0971
RSV,1.0,5070,1,E_only,Wavelet(t=1.5),-0.0197
RSV,1.0,5070,1,E_only,FreqThresh(p=85),0.0582
RSV,1.0,5070,1,E_only,KDE(p=80),-0.0971
RSV,1.0,5070,2,E*rare,Wavelet(t=1.5),-0.009
RSV,1.0,5070,2,E*rare,FreqThresh(p=85),-0.0109
RSV,1.0,5070,2,E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,2,P*E*rare,Wavelet(t=1.5),-0.0152
RSV,1.0,5070,2,P*E*rare,FreqThresh(p=85),0.0582
RSV,1.0,5070,2,P*E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,2,P*E,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,2,P*E,FreqThresh(p=85),0.0582
RSV,1.0,5070,2,P*E,KDE(p=80),-0.096
RSV,1.0,5070,2,H-score,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,2,H-score,FreqThresh(p=85),0.0582
RSV,1.0,5070,2,H-score,KDE(p=80),-0.0971
RSV,1.0,5070,2,E_only,Wavelet(t=1.5),-0.0197
RSV,1.0,5070,2,E_only,FreqThresh(p=85),0.0582
RSV,1.0,5070,2,E_only,KDE(p=80),-0.0971
RSV,1.0,5070,3,E*rare,Wavelet(t=1.5),-0.009
RSV,1.0,5070,3,E*rare,FreqThresh(p=85),-0.0109
RSV,1.0,5070,3,E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,3,P*E*rare,Wavelet(t=1.5),-0.0152
RSV,1.0,5070,3,P*E*rare,FreqThresh(p=85),0.0582
RSV,1.0,5070,3,P*E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,3,P*E,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,3,P*E,FreqThresh(p=85),0.0582
RSV,1.0,5070,3,P*E,KDE(p=80),-0.096
RSV,1.0,5070,3,H-score,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,3,H-score,FreqThresh(p=85),0.0582
RSV,1.0,5070,3,H-score,KDE(p=80),-0.0971
RSV,1.0,5070,3,E_only,Wavelet(t=1.5),-0.0197
RSV,1.0,5070,3,E_only,FreqThresh(p=85),0.0582
RSV,1.0,5070,3,E_only,KDE(p=80),-0.0971
RSV,1.0,5070,4,E*rare,Wavelet(t=1.5),-0.009
RSV,1.0,5070,4,E*rare,FreqThresh(p=85),-0.0109
RSV,1.0,5070,4,E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,4,P*E*rare,Wavelet(t=1.5),-0.0152
RSV,1.0,5070,4,P*E*rare,FreqThresh(p=85),0.0582
RSV,1.0,5070,4,P*E*rare,KDE(p=80),-0.0971
RSV,1.0,5070,4,P*E,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,4,P*E,FreqThresh(p=85),0.0582
RSV,1.0,5070,4,P*E,KDE(p=80),-0.096
RSV,1.0,5070,4,H-score,Wavelet(t=1.5),-0.0293
RSV,1.0,5070,4,H-score,FreqThresh(p=85),0.0582
RSV,1.0,5070,4,H-score,KDE(p=80),-0.0971
RSV,1.0,5070,4,E_only,Wavelet(t=1.5),-0.0197
RSV,1.0,5070,4,E_only,FreqThresh(p=85),0.0582
RSV,1.0,5070,4,E_only,KDE(p=80),-0.0971
Influenza_B,0.25,1331,0,E*rare,Wavelet(t=1.5),0.2491
Influenza_B,0.25,1331,0,E*rare,FreqThresh(p=85),-0.0411
Influenza_B,0.25,1331,0,E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,0,P*E*rare,Wavelet(t=1.5),0.136
Influenza_B,0.25,1331,0,P*E*rare,FreqThresh(p=85),0.0221
Influenza_B,0.25,1331,0,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,0,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.25,1331,0,P*E,FreqThresh(p=85),0.0103
Influenza_B,0.25,1331,0,P*E,KDE(p=80),-0.0624
Influenza_B,0.25,1331,0,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.25,1331,0,H-score,FreqThresh(p=85),0.0103
Influenza_B,0.25,1331,0,H-score,KDE(p=80),-0.0885
Influenza_B,0.25,1331,0,E_only,Wavelet(t=1.5),0.3279
Influenza_B,0.25,1331,0,E_only,FreqThresh(p=85),0.0103
Influenza_B,0.25,1331,0,E_only,KDE(p=80),-0.0364
Influenza_B,0.25,1331,1,E*rare,Wavelet(t=1.5),0.2755
Influenza_B,0.25,1331,1,E*rare,FreqThresh(p=85),0.0491
Influenza_B,0.25,1331,1,E*rare,"SWAN(w=10,k=1.5)",-0.0283
Influenza_B,0.25,1331,1,E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,1,P*E*rare,Wavelet(t=1.5),0.1622
Influenza_B,0.25,1331,1,P*E*rare,FreqThresh(p=85),-0.039
Influenza_B,0.25,1331,1,P*E*rare,"SWAN(w=10,k=1.5)",-0.0262
Influenza_B,0.25,1331,1,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,1,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.25,1331,1,P*E,FreqThresh(p=85),-0.0458
Influenza_B,0.25,1331,1,P*E,KDE(p=80),-0.0624
Influenza_B,0.25,1331,1,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.25,1331,1,H-score,FreqThresh(p=85),-0.0458
Influenza_B,0.25,1331,1,H-score,KDE(p=80),-0.0885
Influenza_B,0.25,1331,1,E_only,Wavelet(t=1.5),0.3279
Influenza_B,0.25,1331,1,E_only,FreqThresh(p=85),-0.0438
Influenza_B,0.25,1331,1,E_only,KDE(p=80),-0.0624
Influenza_B,0.25,1331,2,E*rare,Wavelet(t=1.5),0.2401
Influenza_B,0.25,1331,2,E*rare,FreqThresh(p=85),0.0287
Influenza_B,0.25,1331,2,E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,2,P*E*rare,Wavelet(t=1.5),0.0729
Influenza_B,0.25,1331,2,P*E*rare,FreqThresh(p=85),0.0232
Influenza_B,0.25,1331,2,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,2,P*E,Wavelet(t=1.5),0.3251
Influenza_B,0.25,1331,2,P*E,FreqThresh(p=85),0.0094
Influenza_B,0.25,1331,2,P*E,KDE(p=80),-0.0624
Influenza_B,0.25,1331,2,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.25,1331,2,H-score,FreqThresh(p=85),0.0094
Influenza_B,0.25,1331,2,H-score,KDE(p=80),-0.0885
Influenza_B,0.25,1331,2,E_only,Wavelet(t=1.5),0.3579
Influenza_B,0.25,1331,2,E_only,FreqThresh(p=85),0.0049
Influenza_B,0.25,1331,2,E_only,KDE(p=80),-0.0624
Influenza_B,0.25,1331,3,E*rare,Wavelet(t=1.5),0.1233
Influenza_B,0.25,1331,3,E*rare,FreqThresh(p=85),0.0242
Influenza_B,0.25,1331,3,E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,3,P*E*rare,Wavelet(t=1.5),0.0952
Influenza_B,0.25,1331,3,P*E*rare,FreqThresh(p=85),0.0232
Influenza_B,0.25,1331,3,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,3,P*E,Wavelet(t=1.5),0.3251
Influenza_B,0.25,1331,3,P*E,FreqThresh(p=85),0.0067
Influenza_B,0.25,1331,3,P*E,KDE(p=80),-0.0624
Influenza_B,0.25,1331,3,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.25,1331,3,H-score,FreqThresh(p=85),0.0067
Influenza_B,0.25,1331,3,H-score,KDE(p=80),-0.0885
Influenza_B,0.25,1331,3,E_only,Wavelet(t=1.5),0.3298
Influenza_B,0.25,1331,3,E_only,FreqThresh(p=85),0.0067
Influenza_B,0.25,1331,3,E_only,KDE(p=80),-0.0364
Influenza_B,0.25,1331,4,E*rare,Wavelet(t=1.5),0.2083
Influenza_B,0.25,1331,4,E*rare,FreqThresh(p=85),-0.0452
Influenza_B,0.25,1331,4,E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,4,P*E*rare,Wavelet(t=1.5),0.1493
Influenza_B,0.25,1331,4,P*E*rare,FreqThresh(p=85),-0.0418
Influenza_B,0.25,1331,4,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.25,1331,4,P*E,Wavelet(t=1.5),0.3338
Influenza_B,0.25,1331,4,P*E,FreqThresh(p=85),-0.0504
Influenza_B,0.25,1331,4,P*E,KDE(p=80),-0.0624
Influenza_B,0.25,1331,4,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.25,1331,4,H-score,FreqThresh(p=85),-0.0504
Influenza_B,0.25,1331,4,H-score,KDE(p=80),-0.0885
Influenza_B,0.25,1331,4,E_only,Wavelet(t=1.5),0.326
Influenza_B,0.25,1331,4,E_only,FreqThresh(p=85),-0.0472
Influenza_B,0.25,1331,4,E_only,KDE(p=80),-0.0364
Influenza_B,0.5,2662,0,E*rare,Wavelet(t=1.5),0.2454
Influenza_B,0.5,2662,0,E*rare,FreqThresh(p=85),-0.0425
Influenza_B,0.5,2662,0,E*rare,"SWAN(w=10,k=1.5)",-0.025
Influenza_B,0.5,2662,0,E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,0,P*E*rare,Wavelet(t=1.5),0.188
Influenza_B,0.5,2662,0,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,0.5,2662,0,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,0,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.5,2662,0,P*E,FreqThresh(p=85),-0.0465
Influenza_B,0.5,2662,0,P*E,KDE(p=80),-0.0624
Influenza_B,0.5,2662,0,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.5,2662,0,H-score,FreqThresh(p=85),-0.0465
Influenza_B,0.5,2662,0,H-score,KDE(p=80),-0.0885
Influenza_B,0.5,2662,0,E_only,Wavelet(t=1.5),0.3317
Influenza_B,0.5,2662,0,E_only,FreqThresh(p=85),-0.0458
Influenza_B,0.5,2662,0,E_only,KDE(p=80),-0.0624
Influenza_B,0.5,2662,1,E*rare,Wavelet(t=1.5),0.2037
Influenza_B,0.5,2662,1,E*rare,FreqThresh(p=85),0.0434
Influenza_B,0.5,2662,1,E*rare,KDE(p=80),-0.0112
Influenza_B,0.5,2662,1,P*E*rare,Wavelet(t=1.5),0.1376
Influenza_B,0.5,2662,1,P*E*rare,FreqThresh(p=85),-0.0397
Influenza_B,0.5,2662,1,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,1,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.5,2662,1,P*E,FreqThresh(p=85),-0.0484
Influenza_B,0.5,2662,1,P*E,KDE(p=80),-0.0624
Influenza_B,0.5,2662,1,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.5,2662,1,H-score,FreqThresh(p=85),-0.0484
Influenza_B,0.5,2662,1,H-score,KDE(p=80),-0.0885
Influenza_B,0.5,2662,1,E_only,Wavelet(t=1.5),0.326
Influenza_B,0.5,2662,1,E_only,FreqThresh(p=85),-0.0445
Influenza_B,0.5,2662,1,E_only,KDE(p=80),-0.0364
Influenza_B,0.5,2662,2,E*rare,Wavelet(t=1.5),0.1908
Influenza_B,0.5,2662,2,E*rare,FreqThresh(p=85),-0.0369
Influenza_B,0.5,2662,2,E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,2,P*E*rare,Wavelet(t=1.5),0.1493
Influenza_B,0.5,2662,2,P*E*rare,FreqThresh(p=85),-0.0354
Influenza_B,0.5,2662,2,P*E*rare,KDE(p=80),-0.0097
Influenza_B,0.5,2662,2,P*E,Wavelet(t=1.5),0.3273
Influenza_B,0.5,2662,2,P*E,FreqThresh(p=85),-0.0445
Influenza_B,0.5,2662,2,P*E,KDE(p=80),-0.0624
Influenza_B,0.5,2662,2,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.5,2662,2,H-score,FreqThresh(p=85),-0.0445
Influenza_B,0.5,2662,2,H-score,KDE(p=80),-0.0885
Influenza_B,0.5,2662,2,E_only,Wavelet(t=1.5),0.3336
Influenza_B,0.5,2662,2,E_only,FreqThresh(p=85),-0.0452
Influenza_B,0.5,2662,2,E_only,KDE(p=80),-0.0624
Influenza_B,0.5,2662,3,E*rare,Wavelet(t=1.5),0.2454
Influenza_B,0.5,2662,3,E*rare,FreqThresh(p=85),0.0287
Influenza_B,0.5,2662,3,E*rare,"SWAN(w=10,k=1.5)",-0.025
Influenza_B,0.5,2662,3,E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,3,P*E*rare,Wavelet(t=1.5),0.1409
Influenza_B,0.5,2662,3,P*E*rare,FreqThresh(p=85),0.0322
Influenza_B,0.5,2662,3,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,3,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.5,2662,3,P*E,FreqThresh(p=85),0.0103
Influenza_B,0.5,2662,3,P*E,KDE(p=80),-0.0364
Influenza_B,0.5,2662,3,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.5,2662,3,H-score,FreqThresh(p=85),0.0103
Influenza_B,0.5,2662,3,H-score,KDE(p=80),-0.0624
Influenza_B,0.5,2662,3,E_only,Wavelet(t=1.5),0.3336
Influenza_B,0.5,2662,3,E_only,FreqThresh(p=85),0.0094
Influenza_B,0.5,2662,3,E_only,KDE(p=80),-0.0624
Influenza_B,0.5,2662,4,E*rare,Wavelet(t=1.5),0.2418
Influenza_B,0.5,2662,4,E*rare,FreqThresh(p=85),-0.0445
Influenza_B,0.5,2662,4,E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,4,P*E*rare,Wavelet(t=1.5),0.2078
Influenza_B,0.5,2662,4,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,0.5,2662,4,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.5,2662,4,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.5,2662,4,P*E,FreqThresh(p=85),-0.0484
Influenza_B,0.5,2662,4,P*E,KDE(p=80),-0.0624
Influenza_B,0.5,2662,4,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.5,2662,4,H-score,FreqThresh(p=85),-0.0484
Influenza_B,0.5,2662,4,H-score,KDE(p=80),-0.0885
Influenza_B,0.5,2662,4,E_only,Wavelet(t=1.5),0.3336
Influenza_B,0.5,2662,4,E_only,FreqThresh(p=85),-0.0445
Influenza_B,0.5,2662,4,E_only,KDE(p=80),-0.0885
Influenza_B,0.75,3993,0,E*rare,Wavelet(t=1.5),0.2436
Influenza_B,0.75,3993,0,E*rare,FreqThresh(p=85),-0.0404
Influenza_B,0.75,3993,0,E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,0,P*E*rare,Wavelet(t=1.5),0.1862
Influenza_B,0.75,3993,0,P*E*rare,FreqThresh(p=85),-0.0361
Influenza_B,0.75,3993,0,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,0,P*E,Wavelet(t=1.5),0.3338
Influenza_B,0.75,3993,0,P*E,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,0,P*E,KDE(p=80),-0.0624
Influenza_B,0.75,3993,0,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.75,3993,0,H-score,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,0,H-score,KDE(p=80),-0.0885
Influenza_B,0.75,3993,0,E_only,Wavelet(t=1.5),0.3279
Influenza_B,0.75,3993,0,E_only,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,0,E_only,KDE(p=80),-0.0364
Influenza_B,0.75,3993,1,E*rare,Wavelet(t=1.5),0.1712
Influenza_B,0.75,3993,1,E*rare,FreqThresh(p=85),0.0434
Influenza_B,0.75,3993,1,E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,1,P*E*rare,Wavelet(t=1.5),0.1957
Influenza_B,0.75,3993,1,P*E*rare,FreqThresh(p=85),-0.039
Influenza_B,0.75,3993,1,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,1,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.75,3993,1,P*E,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,1,P*E,KDE(p=80),-0.0624
Influenza_B,0.75,3993,1,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.75,3993,1,H-score,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,1,H-score,KDE(p=80),-0.0885
Influenza_B,0.75,3993,1,E_only,Wavelet(t=1.5),0.326
Influenza_B,0.75,3993,1,E_only,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,1,E_only,KDE(p=80),-0.0364
Influenza_B,0.75,3993,2,E*rare,Wavelet(t=1.5),0.1808
Influenza_B,0.75,3993,2,E*rare,FreqThresh(p=85),-0.0445
Influenza_B,0.75,3993,2,E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,2,P*E*rare,Wavelet(t=1.5),0.2324
Influenza_B,0.75,3993,2,P*E*rare,FreqThresh(p=85),-0.0418
Influenza_B,0.75,3993,2,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,2,P*E,Wavelet(t=1.5),0.336
Influenza_B,0.75,3993,2,P*E,FreqThresh(p=85),-0.0452
Influenza_B,0.75,3993,2,P*E,KDE(p=80),-0.0624
Influenza_B,0.75,3993,2,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.75,3993,2,H-score,FreqThresh(p=85),-0.0452
Influenza_B,0.75,3993,2,H-score,KDE(p=80),-0.0885
Influenza_B,0.75,3993,2,E_only,Wavelet(t=1.5),0.3298
Influenza_B,0.75,3993,2,E_only,FreqThresh(p=85),0.0103
Influenza_B,0.75,3993,2,E_only,KDE(p=80),-0.0624
Influenza_B,0.75,3993,3,E*rare,Wavelet(t=1.5),0.1622
Influenza_B,0.75,3993,3,E*rare,FreqThresh(p=85),0.0434
Influenza_B,0.75,3993,3,E*rare,KDE(p=80),-0.0112
Influenza_B,0.75,3993,3,P*E*rare,Wavelet(t=1.5),0.2338
Influenza_B,0.75,3993,3,P*E*rare,FreqThresh(p=85),-0.0369
Influenza_B,0.75,3993,3,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,3,P*E,Wavelet(t=1.5),0.3429
Influenza_B,0.75,3993,3,P*E,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,3,P*E,KDE(p=80),-0.0624
Influenza_B,0.75,3993,3,H-score,Wavelet(t=1.5),0.3424
Influenza_B,0.75,3993,3,H-score,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,3,H-score,KDE(p=80),-0.0885
Influenza_B,0.75,3993,3,E_only,Wavelet(t=1.5),0.3279
Influenza_B,0.75,3993,3,E_only,FreqThresh(p=85),-0.0458
Influenza_B,0.75,3993,3,E_only,KDE(p=80),-0.0364
Influenza_B,0.75,3993,4,E*rare,Wavelet(t=1.5),0.1924
Influenza_B,0.75,3993,4,E*rare,FreqThresh(p=85),0.0445
Influenza_B,0.75,3993,4,E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,4,P*E*rare,Wavelet(t=1.5),0.1409
Influenza_B,0.75,3993,4,P*E*rare,FreqThresh(p=85),-0.0361
Influenza_B,0.75,3993,4,P*E*rare,KDE(p=80),-0.0104
Influenza_B,0.75,3993,4,P*E,Wavelet(t=1.5),0.3294
Influenza_B,0.75,3993,4,P*E,FreqThresh(p=85),-0.0472
Influenza_B,0.75,3993,4,P*E,KDE(p=80),-0.0624
Influenza_B,0.75,3993,4,H-score,Wavelet(t=1.5),0.3406
Influenza_B,0.75,3993,4,H-score,FreqThresh(p=85),-0.0472
Influenza_B,0.75,3993,4,H-score,KDE(p=80),-0.0885
Influenza_B,0.75,3993,4,E_only,Wavelet(t=1.5),0.3336
Influenza_B,0.75,3993,4,E_only,FreqThresh(p=85),0.0094
Influenza_B,0.75,3993,4,E_only,KDE(p=80),-0.0624
Influenza_B,1.0,5325,0,E*rare,Wavelet(t=1.5),0.2317
Influenza_B,1.0,5325,0,E*rare,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,0,E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,0,P*E*rare,Wavelet(t=1.5),0.1572
Influenza_B,1.0,5325,0,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,1.0,5325,0,P*E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,0,P*E,Wavelet(t=1.5),0.3294
Influenza_B,1.0,5325,0,P*E,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,0,P*E,KDE(p=80),-0.0624
Influenza_B,1.0,5325,0,H-score,Wavelet(t=1.5),0.3424
Influenza_B,1.0,5325,0,H-score,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,0,H-score,KDE(p=80),-0.0885
Influenza_B,1.0,5325,0,E_only,Wavelet(t=1.5),0.3279
Influenza_B,1.0,5325,0,E_only,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,0,E_only,KDE(p=80),-0.0624
Influenza_B,1.0,5325,1,E*rare,Wavelet(t=1.5),0.2317
Influenza_B,1.0,5325,1,E*rare,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,1,E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,1,P*E*rare,Wavelet(t=1.5),0.1572
Influenza_B,1.0,5325,1,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,1.0,5325,1,P*E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,1,P*E,Wavelet(t=1.5),0.3294
Influenza_B,1.0,5325,1,P*E,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,1,P*E,KDE(p=80),-0.0624
Influenza_B,1.0,5325,1,H-score,Wavelet(t=1.5),0.3424
Influenza_B,1.0,5325,1,H-score,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,1,H-score,KDE(p=80),-0.0885
Influenza_B,1.0,5325,1,E_only,Wavelet(t=1.5),0.3279
Influenza_B,1.0,5325,1,E_only,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,1,E_only,KDE(p=80),-0.0624
Influenza_B,1.0,5325,2,E*rare,Wavelet(t=1.5),0.2317
Influenza_B,1.0,5325,2,E*rare,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,2,E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,2,P*E*rare,Wavelet(t=1.5),0.1572
Influenza_B,1.0,5325,2,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,1.0,5325,2,P*E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,2,P*E,Wavelet(t=1.5),0.3294
Influenza_B,1.0,5325,2,P*E,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,2,P*E,KDE(p=80),-0.0624
Influenza_B,1.0,5325,2,H-score,Wavelet(t=1.5),0.3424
Influenza_B,1.0,5325,2,H-score,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,2,H-score,KDE(p=80),-0.0885
Influenza_B,1.0,5325,2,E_only,Wavelet(t=1.5),0.3279
Influenza_B,1.0,5325,2,E_only,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,2,E_only,KDE(p=80),-0.0624
Influenza_B,1.0,5325,3,E*rare,Wavelet(t=1.5),0.2317
Influenza_B,1.0,5325,3,E*rare,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,3,E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,3,P*E*rare,Wavelet(t=1.5),0.1572
Influenza_B,1.0,5325,3,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,1.0,5325,3,P*E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,3,P*E,Wavelet(t=1.5),0.3294
Influenza_B,1.0,5325,3,P*E,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,3,P*E,KDE(p=80),-0.0624
Influenza_B,1.0,5325,3,H-score,Wavelet(t=1.5),0.3424
Influenza_B,1.0,5325,3,H-score,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,3,H-score,KDE(p=80),-0.0885
Influenza_B,1.0,5325,3,E_only,Wavelet(t=1.5),0.3279
Influenza_B,1.0,5325,3,E_only,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,3,E_only,KDE(p=80),-0.0624
Influenza_B,1.0,5325,4,E*rare,Wavelet(t=1.5),0.2317
Influenza_B,1.0,5325,4,E*rare,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,4,E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,4,P*E*rare,Wavelet(t=1.5),0.1572
Influenza_B,1.0,5325,4,P*E*rare,FreqThresh(p=85),-0.0432
Influenza_B,1.0,5325,4,P*E*rare,KDE(p=80),-0.0104
Influenza_B,1.0,5325,4,P*E,Wavelet(t=1.5),0.3294
Influenza_B,1.0,5325,4,P*E,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,4,P*E,KDE(p=80),-0.0624
Influenza_B,1.0,5325,4,H-score,Wavelet(t=1.5),0.3424
Influenza_B,1.0,5325,4,H-score,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,4,H-score,KDE(p=80),-0.0885
Influenza_B,1.0,5325,4,E_only,Wavelet(t=1.5),0.3279
Influenza_B,1.0,5325,4,E_only,FreqThresh(p=85),-0.0458
Influenza_B,1.0,5325,4,E_only,KDE(p=80),-0.0624
MERS,0.25,327,0,E*rare,Wavelet(t=1.5),0.0425
MERS,0.25,327,0,E*rare,FreqThresh(p=85),-0.0348
MERS,0.25,327,0,E*rare,"SWAN(w=10,k=1.5)",-0.0156
MERS,0.25,327,0,E*rare,KDE(p=80),-0.0413
MERS,0.25,327,0,P*E*rare,Wavelet(t=1.5),-0.0067
MERS,0.25,327,0,P*E*rare,FreqThresh(p=85),-0.0328
MERS,0.25,327,0,P*E*rare,"SWAN(w=10,k=1.5)",-0.0153
MERS,0.25,327,0,P*E*rare,KDE(p=80),-0.0413
MERS,0.25,327,0,P*E,Wavelet(t=1.5),-0.037
MERS,0.25,327,0,P*E,FreqThresh(p=85),-0.0338
MERS,0.25,327,0,P*E,"SWAN(w=10,k=1.5)",-0.0072
MERS,0.25,327,0,P*E,KDE(p=80),-0.0413
MERS,0.25,327,0,H-score,Wavelet(t=1.5),-0.0329
MERS,0.25,327,0,H-score,FreqThresh(p=85),-0.0338
MERS,0.25,327,0,H-score,KDE(p=80),0.0734
MERS,0.25,327,0,E_only,Wavelet(t=1.5),-0.0356
MERS,0.25,327,0,E_only,FreqThresh(p=85),-0.0338
MERS,0.25,327,0,E_only,KDE(p=80),-0.0183
