pathogen,scoring,detector,family,mcc,precision,recall,f1,n_detected
Norovirus,grantham,LocalContrast(z=1.0),LocalContrast,-0.050377,0.010309,0.066667,0.017857,97
Norovirus,grantham,LocalContrast(z=1.5),LocalContrast,-0.050742,0.0,0.0,0.0,44
Norovirus,grantham,LocalContrast(z=2.0),LocalContrast,-0.034264,0.0,0.0,0.0,21
Norovirus,grantham,"CUSUM(d=0.3,h=3.0)",CUSUM,0.031161,0.055556,0.066667,0.060606,18
Norovirus,grantham,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.01273,0.0,0.0,0.0,3
Norovirus,grantham,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.007336,0.0,0.0,0.0,1
Norovirus,grantham,AdaptiveKnee,AdaptiveKnee,-0.047872,0.010753,0.066667,0.018519,93
Norovirus,grantham,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.152582,0.111111,0.333333,0.166667,45
Norovirus,grantham,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.122235,0.056818,0.666667,0.104712,176
Norovirus,grantham,Spectral(z=1.5),Spectral,-0.04553,0.0,0.0,0.0,36
Norovirus,grantham,Spectral(z=2.0),Spectral,-0.035104,0.0,0.0,0.0,22
Norovirus,grantham,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
Norovirus,grantham,Bayes(prior=0.15),Bayes,-0.023396,0.0,0.0,0.0,10
Norovirus,grantham,AdaptWin(s=90),AdaptWin,-0.032193,0.014286,0.066667,0.023529,70
Norovirus,grantham,AdaptWin(s=85),AdaptWin,-0.059967,0.00885,0.066667,0.015625,113
Norovirus,grantham,FreqThresh(p=80),FreqThresh,-0.028381,0.015385,0.066667,0.025,65
Norovirus,grantham,FreqThresh(p=85),FreqThresh,-0.014572,0.020408,0.066667,0.03125,49
Norovirus,grantham,FreqThresh(p=90),FreqThresh,-0.000337,0.027778,0.066667,0.039216,36
Norovirus,grantham,FreqThresh(p=95),FreqThresh,-0.030709,0.0,0.0,0.0,17
Norovirus,grantham,"SWAN(w=10,k=1.0)",SWAN,0.114495,0.057325,0.6,0.104651,157
Norovirus,grantham,"SWAN(w=10,k=1.5)",SWAN,0.045448,0.042017,0.333333,0.074627,119
Norovirus,grantham,"SWAN(w=10,k=2.0)",SWAN,0.053585,0.04878,0.266667,0.082474,82
Norovirus,grantham,"SWAN(w=20,k=1.0)",SWAN,0.098966,0.051429,0.6,0.094737,175
Norovirus,grantham,"SWAN(w=20,k=1.5)",SWAN,0.136082,0.066667,0.6,0.12,135
Norovirus,grantham,"SWAN(w=20,k=2.0)",SWAN,0.09775,0.0625,0.4,0.108108,96
Norovirus,grantham,"SWAN(w=50,k=1.0)",SWAN,0.113589,0.056962,0.6,0.104046,158
Norovirus,grantham,"SWAN(w=50,k=1.5)",SWAN,0.14151,0.069231,0.6,0.124138,130
Norovirus,grantham,"SWAN(w=50,k=2.0)",SWAN,0.1606,0.078947,0.6,0.139535,114
Norovirus,grantham,MutClust-Orig(g=10),MutClust-Orig,0.069034,0.037267,0.8,0.071217,322
Norovirus,dnds_proxy,Wavelet(t=1.0),Wavelet,0.203211,0.104651,0.6,0.178218,86
Norovirus,dnds_proxy,Wavelet(t=1.5),Wavelet,0.284853,0.169811,0.6,0.264706,53
Norovirus,dnds_proxy,Wavelet(t=2.0),Wavelet,0.359444,0.275862,0.533333,0.363636,29
Norovirus,dnds_proxy,KDE(p=75),KDE,0.293892,0.11194,1.0,0.201342,134
Norovirus,dnds_proxy,KDE(p=80),KDE,0.28138,0.12037,0.866667,0.211382,108
Norovirus,dnds_proxy,KDE(p=85),KDE,0.27582,0.135802,0.733333,0.229167,81
Norovirus,dnds_proxy,SlidingTest(p=0.01),SlidingTest,0.2752,0.147059,0.666667,0.240964,68
Norovirus,dnds_proxy,SlidingTest(p=0.05),SlidingTest,0.342756,0.152174,0.933333,0.261682,92
Norovirus,dnds_proxy,GradPeak(p=0.2),GradPeak,0.100474,0.09375,0.2,0.12766,32
Norovirus,dnds_proxy,GradPeak(p=0.5),GradPeak,0.131527,0.130435,0.2,0.157895,23
Norovirus,dnds_proxy,LocalContrast(z=1.0),LocalContrast,0.05155,0.052632,0.2,0.083333,57
Norovirus,dnds_proxy,LocalContrast(z=1.5),LocalContrast,0.028782,0.043478,0.133333,0.065574,46
Norovirus,dnds_proxy,LocalContrast(z=2.0),LocalContrast,-0.048185,0.0,0.0,0.0,40
Norovirus,dnds_proxy,"CUSUM(d=0.3,h=3.0)",CUSUM,0.150999,0.157895,0.2,0.176471,19
Norovirus,dnds_proxy,"CUSUM(d=0.5,h=4.0)",CUSUM,0.055225,0.090909,0.066667,0.076923,11
Norovirus,dnds_proxy,"CUSUM(d=0.5,h=5.0)",CUSUM,0.072405,0.125,0.066667,0.086957,8
Norovirus,dnds_proxy,AdaptiveKnee,AdaptiveKnee,0.244237,0.123457,0.666667,0.208333,81
Norovirus,dnds_proxy,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.066707,0.016129,0.266667,0.030418,248
Norovirus,dnds_proxy,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.015114,0.025547,0.466667,0.048443,274
Norovirus,dnds_proxy,Spectral(z=1.5),Spectral,0.144782,0.121212,0.266667,0.166667,33
Norovirus,dnds_proxy,Spectral(z=2.0),Spectral,0.123401,0.12,0.2,0.15,25
Norovirus,dnds_proxy,Bayes(prior=0.1),Bayes,0.082341,0.095238,0.133333,0.111111,21
Norovirus,dnds_proxy,Bayes(prior=0.15),Bayes,0.253134,0.175,0.466667,0.254545,40
Norovirus,dnds_proxy,AdaptWin(s=90),AdaptWin,0.366319,0.232558,0.666667,0.344828,43
Norovirus,dnds_proxy,AdaptWin(s=85),AdaptWin,0.319026,0.185185,0.666667,0.289855,54
Norovirus,dnds_proxy,FreqThresh(p=80),FreqThresh,0.28349,0.153846,0.666667,0.25,65
Norovirus,dnds_proxy,FreqThresh(p=85),FreqThresh,0.260177,0.163265,0.533333,0.25,49
Norovirus,dnds_proxy,FreqThresh(p=90),FreqThresh,0.238904,0.181818,0.4,0.25,33
Norovirus,dnds_proxy,FreqThresh(p=95),FreqThresh,0.09839,0.117647,0.133333,0.125,17
Norovirus,dnds_proxy,"SWAN(w=10,k=1.0)",SWAN,0.347338,0.212766,0.666667,0.322581,47
Norovirus,dnds_proxy,"SWAN(w=10,k=1.5)",SWAN,0.347338,0.212766,0.666667,0.322581,47
Norovirus,dnds_proxy,"SWAN(w=10,k=2.0)",SWAN,0.38797,0.25641,0.666667,0.37037,39
Norovirus,dnds_proxy,"SWAN(w=20,k=1.0)",SWAN,0.338676,0.204082,0.666667,0.3125,49
Norovirus,dnds_proxy,"SWAN(w=20,k=1.5)",SWAN,0.356532,0.222222,0.666667,0.333333,45
Norovirus,dnds_proxy,"SWAN(w=20,k=2.0)",SWAN,0.361347,0.227273,0.666667,0.338983,44
Norovirus,dnds_proxy,"SWAN(w=50,k=1.0)",SWAN,0.319026,0.185185,0.666667,0.289855,54
Norovirus,dnds_proxy,"SWAN(w=50,k=1.5)",SWAN,0.330495,0.196078,0.666667,0.30303,51
Norovirus,dnds_proxy,"SWAN(w=50,k=2.0)",SWAN,0.347338,0.212766,0.666667,0.322581,47
Norovirus,dnds_proxy,MutClust-Orig(g=10),MutClust-Orig,0.069034,0.037267,0.8,0.071217,322
Norovirus,semantic_change,Wavelet(t=1.0),Wavelet,-0.058532,0.0,0.0,0.0,57
Norovirus,semantic_change,Wavelet(t=1.5),Wavelet,-0.042755,0.0,0.0,0.0,32
Norovirus,semantic_change,Wavelet(t=2.0),Wavelet,-0.033405,0.0,0.0,0.0,20
Norovirus,semantic_change,KDE(p=75),KDE,0.293892,0.11194,1.0,0.201342,134
Norovirus,semantic_change,KDE(p=80),KDE,0.337782,0.138889,1.0,0.243902,108
Norovirus,semantic_change,KDE(p=85),KDE,0.244237,0.123457,0.666667,0.208333,81
Norovirus,semantic_change,SlidingTest(p=0.01),SlidingTest,0.199747,0.139535,0.4,0.206897,43
Norovirus,semantic_change,SlidingTest(p=0.05),SlidingTest,0.178578,0.089109,0.6,0.155172,101
Norovirus,semantic_change,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
Norovirus,semantic_change,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
Norovirus,semantic_change,LocalContrast(z=1.0),LocalContrast,-0.040687,0.012195,0.066667,0.020619,82
Norovirus,semantic_change,LocalContrast(z=1.5),LocalContrast,-0.030709,0.0,0.0,0.0,17
Norovirus,semantic_change,LocalContrast(z=2.0),LocalContrast,-0.019519,0.0,0.0,0.0,7
Norovirus,semantic_change,"CUSUM(d=0.3,h=3.0)",CUSUM,0.036708,0.0625,0.066667,0.064516,16
Norovirus,semantic_change,"CUSUM(d=0.5,h=4.0)",CUSUM,0.101206,0.2,0.066667,0.1,5
Norovirus,semantic_change,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.010384,0.0,0.0,0.0,2
Norovirus,semantic_change,AdaptiveKnee,AdaptiveKnee,-0.002796,0.026316,0.066667,0.037736,38
Norovirus,semantic_change,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.046212,0.040268,0.4,0.073171,149
Norovirus,semantic_change,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.031407,0.033088,0.6,0.062718,272
Norovirus,semantic_change,Spectral(z=1.5),Spectral,0.046727,0.057143,0.133333,0.08,35
Norovirus,semantic_change,Spectral(z=2.0),Spectral,0.03384,0.058824,0.066667,0.0625,17
Norovirus,semantic_change,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
Norovirus,semantic_change,Bayes(prior=0.15),Bayes,-0.007336,0.0,0.0,0.0,1
Norovirus,semantic_change,AdaptWin(s=90),AdaptWin,0.041742,0.043011,0.266667,0.074074,93
Norovirus,semantic_change,AdaptWin(s=85),AdaptWin,0.068809,0.04878,0.4,0.086957,123
Norovirus,semantic_change,FreqThresh(p=80),FreqThresh,0.040923,0.046154,0.2,0.075,65
Norovirus,semantic_change,FreqThresh(p=85),FreqThresh,0.063927,0.061224,0.2,0.09375,49
Norovirus,semantic_change,FreqThresh(p=90),FreqThresh,0.0036,0.030303,0.066667,0.041667,33
Norovirus,semantic_change,FreqThresh(p=95),FreqThresh,0.03384,0.058824,0.066667,0.0625,17
Norovirus,semantic_change,"SWAN(w=10,k=1.0)",SWAN,0.165873,0.066298,0.8,0.122449,181
Norovirus,semantic_change,"SWAN(w=10,k=1.5)",SWAN,0.208119,0.085714,0.8,0.154839,140
Norovirus,semantic_change,"SWAN(w=10,k=2.0)",SWAN,0.218849,0.098214,0.733333,0.173228,112
Norovirus,semantic_change,"SWAN(w=20,k=1.0)",SWAN,0.163214,0.065217,0.8,0.120603,184
Norovirus,semantic_change,"SWAN(w=20,k=1.5)",SWAN,0.186982,0.075472,0.8,0.137931,159
Norovirus,semantic_change,"SWAN(w=20,k=2.0)",SWAN,0.209326,0.086331,0.8,0.155844,139
Norovirus,semantic_change,"SWAN(w=50,k=1.0)",SWAN,0.13809,0.055814,0.8,0.104348,215
Norovirus,semantic_change,"SWAN(w=50,k=1.5)",SWAN,0.151381,0.060606,0.8,0.112676,198
Norovirus,semantic_change,"SWAN(w=50,k=2.0)",SWAN,0.162338,0.064865,0.8,0.12,185
Norovirus,semantic_change,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0
Norovirus,EVEscape_composite,Wavelet(t=1.0),Wavelet,0.22457,0.10989,0.666667,0.188679,91
Norovirus,EVEscape_composite,Wavelet(t=1.5),Wavelet,0.220927,0.142857,0.466667,0.21875,49
Norovirus,EVEscape_composite,Wavelet(t=2.0),Wavelet,0.093953,0.111111,0.133333,0.121212,18
Norovirus,EVEscape_composite,KDE(p=75),KDE,0.293892,0.11194,1.0,0.201342,134
Norovirus,EVEscape_composite,KDE(p=80),KDE,0.28138,0.12037,0.866667,0.211382,108
Norovirus,EVEscape_composite,KDE(p=85),KDE,0.307403,0.148148,0.8,0.25,81
Norovirus,EVEscape_composite,SlidingTest(p=0.01),SlidingTest,0.267187,0.12,0.8,0.208696,100
Norovirus,EVEscape_composite,SlidingTest(p=0.05),SlidingTest,0.227704,0.089655,0.866667,0.1625,145
Norovirus,EVEscape_composite,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
Norovirus,EVEscape_composite,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
Norovirus,EVEscape_composite,LocalContrast(z=1.0),LocalContrast,0.004275,0.029851,0.133333,0.04878,67
Norovirus,EVEscape_composite,LocalContrast(z=1.5),LocalContrast,0.033175,0.046512,0.133333,0.068966,43
Norovirus,EVEscape_composite,LocalContrast(z=2.0),LocalContrast,-0.042755,0.0,0.0,0.0,32
Norovirus,EVEscape_composite,"CUSUM(d=0.3,h=3.0)",CUSUM,0.236746,0.208333,0.333333,0.25641,24
Norovirus,EVEscape_composite,"CUSUM(d=0.5,h=4.0)",CUSUM,0.046781,0.076923,0.066667,0.071429,13
Norovirus,EVEscape_composite,"CUSUM(d=0.5,h=5.0)",CUSUM,0.13501,0.181818,0.133333,0.153846,11
Norovirus,EVEscape_composite,AdaptiveKnee,AdaptiveKnee,0.170728,0.091954,0.533333,0.156863,87
Norovirus,EVEscape_composite,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.039437,0.016129,0.133333,0.028777,124
Norovirus,EVEscape_composite,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.00709,0.029289,0.466667,0.055118,239
Norovirus,EVEscape_composite,Spectral(z=1.5),Spectral,0.074818,0.069767,0.2,0.103448,43
Norovirus,EVEscape_composite,Spectral(z=2.0),Spectral,0.116081,0.111111,0.2,0.142857,27
Norovirus,EVEscape_composite,Bayes(prior=0.1),Bayes,-0.007336,0.0,0.0,0.0,1
Norovirus,EVEscape_composite,Bayes(prior=0.15),Bayes,0.149938,0.108696,0.333333,0.163934,46
Norovirus,EVEscape_composite,AdaptWin(s=90),AdaptWin,0.190323,0.130435,0.4,0.196721,46
Norovirus,EVEscape_composite,AdaptWin(s=85),AdaptWin,0.159814,0.093333,0.466667,0.155556,75
Norovirus,EVEscape_composite,FreqThresh(p=80),FreqThresh,0.226777,0.133333,0.533333,0.213333,60
Norovirus,EVEscape_composite,FreqThresh(p=85),FreqThresh,0.152582,0.111111,0.333333,0.166667,45
Norovirus,EVEscape_composite,FreqThresh(p=90),FreqThresh,0.204741,0.166667,0.333333,0.222222,30
Norovirus,EVEscape_composite,FreqThresh(p=95),FreqThresh,0.108381,0.133333,0.133333,0.133333,15
Norovirus,EVEscape_composite,"SWAN(w=10,k=1.0)",SWAN,0.206009,0.090909,0.733333,0.161765,121
Norovirus,EVEscape_composite,"SWAN(w=10,k=1.5)",SWAN,0.243443,0.113402,0.733333,0.196429,97
Norovirus,EVEscape_composite,"SWAN(w=10,k=2.0)",SWAN,0.247092,0.115789,0.733333,0.2,95
Norovirus,EVEscape_composite,"SWAN(w=20,k=1.0)",SWAN,0.195546,0.085271,0.733333,0.152778,129
Norovirus,EVEscape_composite,"SWAN(w=20,k=1.5)",SWAN,0.200675,0.088,0.733333,0.157143,125
Norovirus,EVEscape_composite,"SWAN(w=20,k=2.0)",SWAN,0.212989,0.094828,0.733333,0.167939,116
Norovirus,EVEscape_composite,"SWAN(w=50,k=1.0)",SWAN,0.195546,0.085271,0.733333,0.152778,129
Norovirus,EVEscape_composite,"SWAN(w=50,k=1.5)",SWAN,0.195546,0.085271,0.733333,0.152778,129
Norovirus,EVEscape_composite,"SWAN(w=50,k=2.0)",SWAN,0.198086,0.086614,0.733333,0.15493,127
Norovirus,EVEscape_composite,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0
Norovirus,EqualWeight,Wavelet(t=1.0),Wavelet,0.05748,0.056604,0.2,0.088235,53
Norovirus,EqualWeight,Wavelet(t=1.5),Wavelet,-0.04553,0.0,0.0,0.0,36
Norovirus,EqualWeight,Wavelet(t=2.0),Wavelet,-0.04204,0.0,0.0,0.0,31
Norovirus,EqualWeight,KDE(p=75),KDE,0.293892,0.11194,1.0,0.201342,134
Norovirus,EqualWeight,KDE(p=80),KDE,0.28138,0.12037,0.866667,0.211382,108
Norovirus,EqualWeight,KDE(p=85),KDE,0.244237,0.123457,0.666667,0.208333,81
Norovirus,EqualWeight,SlidingTest(p=0.01),SlidingTest,0.246672,0.107143,0.8,0.188976,112
Norovirus,EqualWeight,SlidingTest(p=0.05),SlidingTest,0.241644,0.097015,0.866667,0.174497,134
Norovirus,EqualWeight,GradPeak(p=0.2),GradPeak,0.116723,0.25,0.066667,0.105263,4
Norovirus,EqualWeight,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
Norovirus,EqualWeight,LocalContrast(z=1.0),LocalContrast,0.079927,0.05814,0.333333,0.09901,86
Norovirus,EqualWeight,LocalContrast(z=1.5),LocalContrast,0.118898,0.095238,0.266667,0.140351,42
Norovirus,EqualWeight,LocalContrast(z=2.0),LocalContrast,-0.032528,0.0,0.0,0.0,19
Norovirus,EqualWeight,"CUSUM(d=0.3,h=3.0)",CUSUM,0.224957,0.192308,0.333333,0.243902,26
Norovirus,EqualWeight,"CUSUM(d=0.5,h=4.0)",CUSUM,0.176967,0.2,0.2,0.2,15
Norovirus,EqualWeight,"CUSUM(d=0.5,h=5.0)",CUSUM,0.203708,0.25,0.2,0.222222,12
Norovirus,EqualWeight,AdaptiveKnee,AdaptiveKnee,0.230164,0.113636,0.666667,0.194175,88
Norovirus,EqualWeight,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.111673,0.0,0.0,0.0,162
Norovirus,EqualWeight,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.117906,0.01978,0.6,0.038298,455
Norovirus,EqualWeight,Spectral(z=1.5),Spectral,0.072884,0.068182,0.2,0.101695,44
Norovirus,EqualWeight,Spectral(z=2.0),Spectral,0.11965,0.115385,0.2,0.146341,26
Norovirus,EqualWeight,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
Norovirus,EqualWeight,Bayes(prior=0.15),Bayes,-0.007336,0.0,0.0,0.0,1
Norovirus,EqualWeight,AdaptWin(s=90),AdaptWin,0.204562,0.083916,0.8,0.151899,143
Norovirus,EqualWeight,AdaptWin(s=85),AdaptWin,0.205727,0.069124,1.0,0.12931,217
Norovirus,EqualWeight,FreqThresh(p=80),FreqThresh,0.224978,0.101852,0.733333,0.178862,108
Norovirus,EqualWeight,FreqThresh(p=85),FreqThresh,0.244237,0.123457,0.666667,0.208333,81
Norovirus,EqualWeight,FreqThresh(p=90),FreqThresh,0.281444,0.166667,0.6,0.26087,54
Norovirus,EqualWeight,FreqThresh(p=95),FreqThresh,0.219521,0.185185,0.333333,0.238095,27
Norovirus,EqualWeight,"SWAN(w=10,k=1.0)",SWAN,0.230138,0.090909,0.866667,0.164557,143
Norovirus,EqualWeight,"SWAN(w=10,k=1.5)",SWAN,0.245699,0.099237,0.866667,0.178082,131
Norovirus,EqualWeight,"SWAN(w=10,k=2.0)",SWAN,0.263194,0.109244,0.866667,0.19403,119
Norovirus,EqualWeight,"SWAN(w=20,k=1.0)",SWAN,0.204392,0.078313,0.866667,0.143646,166
Norovirus,EqualWeight,"SWAN(w=20,k=1.5)",SWAN,0.241644,0.097015,0.866667,0.174497,134
Norovirus,EqualWeight,"SWAN(w=20,k=2.0)",SWAN,0.252727,0.103175,0.866667,0.184397,126
Norovirus,EqualWeight,"SWAN(w=50,k=1.0)",SWAN,0.215018,0.083333,0.866667,0.152047,156
Norovirus,EqualWeight,"SWAN(w=50,k=1.5)",SWAN,0.215018,0.083333,0.866667,0.152047,156
Norovirus,EqualWeight,"SWAN(w=50,k=2.0)",SWAN,0.218367,0.084967,0.866667,0.154762,153
Norovirus,EqualWeight,MutClust-Orig(g=10),MutClust-Orig,0.016465,0.028249,1.0,0.054945,531
Norovirus,tranception,Wavelet(t=1.0),Wavelet,-0.086222,0.0,0.0,0.0,110
Norovirus,tranception,Wavelet(t=1.5),Wavelet,-0.069497,0.0,0.0,0.0,77
Norovirus,tranception,Wavelet(t=2.0),Wavelet,-0.044159,0.0,0.0,0.0,34
Norovirus,tranception,KDE(p=75),KDE,0.215521,0.089552,0.8,0.161074,134
Norovirus,tranception,KDE(p=80),KDE,0.224978,0.101852,0.733333,0.178862,108
Norovirus,tranception,KDE(p=85),KDE,0.181071,0.098765,0.533333,0.166667,81
Norovirus,tranception,SlidingTest(p=0.01),SlidingTest,0.163461,0.053957,1.0,0.102389,278
Norovirus,tranception,SlidingTest(p=0.05),SlidingTest,0.150495,0.05,1.0,0.095238,300
Norovirus,tranception,GradPeak(p=0.2),GradPeak,-0.01261,0.021277,0.066667,0.032258,47
Norovirus,tranception,GradPeak(p=0.5),GradPeak,0.01796,0.041667,0.066667,0.051282,24
Norovirus,tranception,LocalContrast(z=1.0),LocalContrast,0.058293,0.051282,0.266667,0.086022,78
Norovirus,tranception,LocalContrast(z=1.5),LocalContrast,0.020821,0.038462,0.133333,0.059701,52
Norovirus,tranception,LocalContrast(z=2.0),LocalContrast,0.007896,0.033333,0.066667,0.044444,30
Norovirus,tranception,"CUSUM(d=0.3,h=3.0)",CUSUM,0.085354,0.078947,0.2,0.113208,38
Norovirus,tranception,"CUSUM(d=0.5,h=4.0)",CUSUM,0.036708,0.0625,0.066667,0.064516,16
Norovirus,tranception,"CUSUM(d=0.5,h=5.0)",CUSUM,0.046781,0.076923,0.066667,0.071429,13
Norovirus,tranception,AdaptiveKnee,AdaptiveKnee,0.08997,0.071429,0.266667,0.112676,56
Norovirus,tranception,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.001818,0.027668,0.466667,0.052239,253
Norovirus,tranception,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.023907,0.029885,0.866667,0.057778,435
Norovirus,tranception,Spectral(z=1.5),Spectral,-0.01261,0.021277,0.066667,0.032258,47
Norovirus,tranception,Spectral(z=2.0),Spectral,-0.039836,0.0,0.0,0.0,28
Norovirus,tranception,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
Norovirus,tranception,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
Norovirus,tranception,AdaptWin(s=90),AdaptWin,0.148229,0.049342,1.0,0.094044,304
Norovirus,tranception,AdaptWin(s=85),AdaptWin,0.143221,0.047923,1.0,0.091463,313
Norovirus,tranception,FreqThresh(p=80),FreqThresh,0.083972,0.055556,0.4,0.097561,108
Norovirus,tranception,FreqThresh(p=85),FreqThresh,0.117906,0.074074,0.4,0.125,81
Norovirus,tranception,FreqThresh(p=90),FreqThresh,0.093534,0.074074,0.266667,0.115942,54
Norovirus,tranception,FreqThresh(p=95),FreqThresh,0.012641,0.037037,0.066667,0.047619,27
Norovirus,tranception,"SWAN(w=10,k=1.0)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,"SWAN(w=10,k=1.5)",SWAN,0.153943,0.05102,1.0,0.097087,294
Norovirus,tranception,"SWAN(w=10,k=2.0)",SWAN,0.159834,0.052817,1.0,0.100334,284
Norovirus,tranception,"SWAN(w=20,k=1.0)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,"SWAN(w=20,k=1.5)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,"SWAN(w=20,k=2.0)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,"SWAN(w=50,k=1.0)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,"SWAN(w=50,k=1.5)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,"SWAN(w=50,k=2.0)",SWAN,0.152212,0.050505,1.0,0.096154,297
Norovirus,tranception,MutClust-Orig(g=10),MutClust-Orig,0.0,0.027985,1.0,0.054446,536
Norovirus,stability,Wavelet(t=1.0),Wavelet,-0.077744,0.0,0.0,0.0,93
Norovirus,stability,Wavelet(t=1.5),Wavelet,-0.052604,0.0,0.0,0.0,47
Norovirus,stability,Wavelet(t=2.0),Wavelet,-0.034264,0.0,0.0,0.0,21
Norovirus,stability,KDE(p=75),KDE,-0.019593,0.022388,0.2,0.040268,134
Norovirus,stability,KDE(p=80),KDE,-0.000631,0.027778,0.2,0.04878,108
Norovirus,stability,KDE(p=85),KDE,-0.008426,0.024691,0.133333,0.041667,81
Norovirus,stability,SlidingTest(p=0.01),SlidingTest,-0.01273,0.0,0.0,0.0,3
Norovirus,stability,SlidingTest(p=0.05),SlidingTest,-0.028791,0.0,0.0,0.0,15
Norovirus,stability,GradPeak(p=0.2),GradPeak,-0.004114,0.026316,0.133333,0.043956,76
Norovirus,stability,GradPeak(p=0.5),GradPeak,-0.007382,0.02381,0.066667,0.035088,42
Norovirus,stability,LocalContrast(z=1.0),LocalContrast,0.00937,0.032258,0.133333,0.051948,62
Norovirus,stability,LocalContrast(z=1.5),LocalContrast,-0.04204,0.0,0.0,0.0,31
Norovirus,stability,LocalContrast(z=2.0),LocalContrast,-0.033405,0.0,0.0,0.0,20
Norovirus,stability,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.023396,0.0,0.0,0.0,10
Norovirus,stability,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.010384,0.0,0.0,0.0,2
Norovirus,stability,"CUSUM(d=0.5,h=5.0)",CUSUM,0.0,0.0,0.0,0.0,0
Norovirus,stability,AdaptiveKnee,AdaptiveKnee,0.015006,0.03252,0.266667,0.057971,123
Norovirus,stability,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.028791,0.0,0.0,0.0,15
Norovirus,stability,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.009533,0.022727,0.066667,0.033898,44
Norovirus,stability,Spectral(z=1.5),Spectral,0.055952,0.055556,0.2,0.086957,54
Norovirus,stability,Spectral(z=2.0),Spectral,0.009422,0.034483,0.066667,0.045455,29
Norovirus,stability,Bayes(prior=0.1),Bayes,-0.028141,0.018692,0.133333,0.032787,107
Norovirus,stability,Bayes(prior=0.15),Bayes,0.04851,0.037915,0.533333,0.070796,211
Norovirus,stability,AdaptWin(s=90),AdaptWin,-0.026751,0.0,0.0,0.0,13
Norovirus,stability,AdaptWin(s=85),AdaptWin,-0.042755,0.0,0.0,0.0,32
Norovirus,stability,FreqThresh(p=80),FreqThresh,-0.037531,0.0,0.0,0.0,25
Norovirus,stability,FreqThresh(p=85),FreqThresh,-0.037531,0.0,0.0,0.0,25
Norovirus,stability,FreqThresh(p=90),FreqThresh,-0.026751,0.0,0.0,0.0,13
Norovirus,stability,FreqThresh(p=95),FreqThresh,-0.026751,0.0,0.0,0.0,13
Norovirus,stability,"SWAN(w=10,k=1.0)",SWAN,-0.020358,0.023121,0.266667,0.042553,173
Norovirus,stability,"SWAN(w=10,k=1.5)",SWAN,-0.022461,0.020202,0.133333,0.035088,99
Norovirus,stability,"SWAN(w=10,k=2.0)",SWAN,-0.046871,0.0,0.0,0.0,38
Norovirus,stability,"SWAN(w=20,k=1.0)",SWAN,-0.061828,0.012422,0.133333,0.022727,161
Norovirus,stability,"SWAN(w=20,k=1.5)",SWAN,-0.056207,0.0,0.0,0.0,53
Norovirus,stability,"SWAN(w=20,k=2.0)",SWAN,-0.034264,0.0,0.0,0.0,21
Norovirus,stability,"SWAN(w=50,k=1.0)",SWAN,-0.079011,0.010471,0.133333,0.019417,191
Norovirus,stability,"SWAN(w=50,k=1.5)",SWAN,-0.077238,0.0,0.0,0.0,92
Norovirus,stability,"SWAN(w=50,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0
Norovirus,stability,MutClust-Orig(g=10),MutClust-Orig,0.028314,0.039474,0.2,0.065934,76
